,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
2862,2862.000000,6.890628,7.796856,7.464150,6.535479,6.526637,6.562448,6.558237,7.047200,-1.089505,7.536163,7.047200,6.919220,0.285163,6.791241,6.978944,6.789696,0.421682,6.600447
2863,2863.000000,6.940966,8.379858,8.017532,7.386535,7.377047,7.421628,7.415321,7.216404,0.408323,7.017488,7.216404,6.938604,0.570251,6.660803,7.068244,6.795506,0.559859,6.522768
2864,2864.000000,7.017357,9.214249,8.704532,8.459336,8.449363,8.474398,8.460175,7.445460,1.977125,6.430744,7.445460,6.977304,0.912178,6.509149,7.195777,6.813448,0.744949,6.431120
2865,2865.000000,7.108140,9.645127,9.057945,9.210044,9.200543,9.225589,9.211486,7.674018,3.248410,6.136551,7.674018,7.037588,1.344670,6.401158,7.334589,6.849341,1.025246,6.364094
2866,2866.000000,7.152485,9.836340,9.144569,9.317905,9.308859,9.345340,9.334292,7.770480,3.363634,6.206669,7.770480,7.073164,1.499871,6.375849,7.398579,6.871235,1.134275,6.343891
2867,2867.000000,7.173971,10.129112,9.403688,9.450715,9.438544,9.491800,9.484928,7.826320,3.407035,6.167711,7.826320,7.087927,1.516772,6.349534,7.432510,6.878498,1.138025,6.324486
2868,2868.000000,7.203972,10.220004,9.505414,9.623930,9.611979,9.677105,9.674506,7.896903,3.709116,6.119300,7.896903,7.110074,1.641783,6.323245,7.477261,6.891642,1.221942,6.306024
2869,2869.000000,7.241040,10.213350,9.534287,9.767562,9.753004,9.820664,9.820101,7.973021,4.055428,6.125941,7.973021,7.140696,1.827442,6.308372,7.529114,6.911813,1.355341,6.294511
2870,2870.000000,7.222366,10.345242,9.601597,9.619587,9.607020,9.685392,9.685392,7.937870,3.505838,6.190348,7.937870,7.125730,1.629297,6.313589,7.504728,6.899665,1.213864,6.294602
2871,2871.000000,7.212717,10.314142,9.555908,9.556198,9.546251,9.636267,9.636267,7.922440,3.371348,6.208613,7.922440,7.117300,1.583829,6.312159,7.493032,6.892357,1.181616,6.291681
2872,2872.000000,7.214835,10.281039,9.537427,9.549237,9.539190,9.645242,9.645242,7.929626,3.441301,6.214010,7.929626,7.118650,1.626711,6.307674,7.497105,6.892240,1.213279,6.287375
2873,2873.000000,7.187540,9.656431,9.030497,9.192348,9.182517,9.319285,9.319285,7.861873,2.889237,6.404461,7.861873,7.101337,1.507720,6.340801,7.456254,6.880438,1.141522,6.304622
2874,2874.000000,7.176346,9.596943,9.169438,9.520448,9.508982,9.684895,9.684895,7.877336,3.165117,6.069777,7.877336,7.080003,1.396166,6.282670,7.452092,6.861208,1.034664,6.270324
2875,2875.000000,7.117205,9.472435,8.980653,9.033176,9.020362,9.211647,9.211647,7.757169,2.214748,6.302691,7.757169,7.033527,1.101896,6.309885,7.371227,6.826895,0.828858,6.282564
2876,2876.000000,7.017178,8.598910,8.034482,7.767243,7.752222,7.957679,7.957679,7.514163,0.585700,7.070647,7.514163,6.967901,0.721384,6.421640,7.222823,6.782154,0.581940,6.341485
2877,2877.000000,6.948910,8.105542,7.580176,7.099825,7.081071,7.252042,7.252042,7.340024,-0.124473,7.428007,7.340024,6.924814,0.587415,6.509605,7.118579,6.755003,0.514367,6.391427
2878,2878.000000,6.876632,7.588104,7.099924,6.395790,6.382684,6.499867,6.499867,7.150907,-0.987518,7.801947,7.150907,6.880095,0.410777,6.609282,7.006474,6.728240,0.422033,6.450007
2879,2879.000000,6.812617,7.270099,6.821423,5.987875,5.976253,6.038733,6.035210,6.989832,-1.572452,7.944454,6.989832,6.837224,0.251376,6.684616,6.908441,6.703104,0.338231,6.497767
2880,2880.000000,6.753949,7.083064,6.670478,5.736281,5.723971,5.729839,5.704880,6.848397,-2.047190,7.991915,6.848397,6.795136,0.095351,6.741875,6.819992,6.678472,0.253356,6.536953
2881,2881.000000,6.698747,6.885821,6.504343,5.553349,5.542222,5.506743,5.453850,6.721642,-2.448756,7.989434,6.721642,6.753032,-0.060630,6.784422,6.738383,6.653450,0.164050,6.568516
2882,2882.000000,6.634368,6.696690,6.363763,5.354666,5.344702,5.274886,5.198562,6.575431,-3.043379,7.952300,6.575431,6.702601,-0.281092,6.829771,6.643255,6.624212,0.042091,6.605170
2883,2883.000000,6.577175,6.530529,6.219258,5.228379,5.219306,5.122574,5.026634,6.457240,-3.377359,7.887845,6.457240,6.654137,-0.464833,6.851034,6.562252,6.594231,-0.075496,6.626210
2884,2884.000000,6.551323,6.837980,6.547342,5.436771,5.428059,5.315756,5.208203,6.425428,-3.081976,7.642654,6.425428,6.623852,-0.502401,6.822275,6.531254,6.574259,-0.108888,6.617265
2885,2885.000000,6.546694,7.057915,6.772967,5.672719,5.661461,5.539234,5.421525,6.440214,-2.634318,7.458904,6.440214,6.611082,-0.441862,6.781950,6.531344,6.564238,-0.085063,6.597132
2886,2886.000000,6.789285,9.025756,8.736214,8.293652,8.283202,8.193093,8.094986,7.083850,2.605198,6.072715,7.083850,6.759161,0.836565,6.434471,6.910683,6.650545,0.670248,6.390407
2887,2887.000000,7.023592,10.018488,9.607983,9.371046,9.352646,9.309235,9.249386,7.586820,5.159660,5.924254,7.586820,6.943339,1.996997,6.299859,7.243630,6.772119,1.463304,6.300607
2888,2888.000000,7.253298,10.279636,9.828417,10.195285,10.167104,10.133087,10.083911,8.027014,7.093902,5.970117,8.027014,7.140682,3.056816,6.254349,7.554303,6.909291,2.224542,6.264279
2889,2889.000000,7.437488,10.487147,10.018249,10.470145,10.442281,10.444720,10.418373,8.325296,7.907536,6.232220,8.325296,7.315033,3.816721,6.304771,7.786489,7.038628,2.825380,6.290767
2890,2890.000000,7.563880,10.643496,10.116710,10.524698,10.497441,10.538476,10.530211,8.500727,8.063963,6.471244,8.500727,7.442171,4.206075,6.383615,7.936164,7.138412,3.169795,6.340659
2891,2891.000000,7.751640,10.860221,10.370318,10.807770,10.779276,10.838726,10.837997,8.769736,9.299079,6.701474,8.769736,7.626432,5.140391,6.483128,8.159974,7.284973,3.934079,6.409971
2892,2892.000000,7.923931,11.141186,10.736186,11.165228,11.132708,11.201475,11.201475,9.023895,10.275720,6.846315,9.023895,7.792495,5.810817,6.561096,8.367148,7.417396,4.481758,6.467644
2893,2893.000000,8.106490,11.243103,10.822185,11.306337,11.278334,11.350264,11.350264,9.248658,11.018127,7.147053,9.248658,7.979550,6.653580,6.710441,8.571800,7.574707,5.227480,6.577614
2894,2894.000000,8.298070,11.505118,11.128132,11.608066,11.590695,11.666795,11.666795,9.504717,12.058060,7.342640,9.504717,8.169080,7.448947,6.833442,8.792377,7.733147,5.907404,6.673916
2895,2895.000000,8.517839,11.712624,11.381520,11.922048,11.906528,11.986905,11.986905,9.788971,13.258916,7.591037,9.788971,8.388287,8.449549,6.987603,9.041939,7.918867,6.774872,6.795795
2896,2896.000000,8.728672,11.889177,11.620360,12.241449,12.222283,12.316731,12.316731,10.062227,14.284171,7.807724,10.062227,8.597573,9.279815,7.132919,9.281078,8.097350,7.499911,6.913622
2897,2897.000000,8.917278,12.246750,12.071424,12.631771,12.619656,12.737273,12.737273,10.332588,15.277607,7.927904,10.332588,8.778390,9.874237,7.224193,9.503683,8.247101,7.983400,6.990520
2898,2898.000000,8.541400,11.939058,11.722958,12.088315,12.073395,12.268835,12.268835,9.844502,10.272582,7.420168,9.844502,8.401508,6.114367,6.958515,9.074905,7.931681,4.844164,6.788456
2899,2899.000000,8.389033,11.936955,11.699914,11.937738,11.925273,12.101125,12.101125,9.656974,9.450659,7.212823,9.656974,8.246805,5.452620,6.836636,8.904884,7.799490,4.274164,6.694096
2900,2900.000000,7.972029,11.501310,11.094231,11.095328,11.071705,11.295204,11.295204,9.043748,5.052931,6.792292,9.043748,7.845616,2.688962,6.647484,8.404744,7.477497,2.081017,6.550249
2901,2901.000000,7.785949,11.366317,10.974795,10.966626,10.951424,11.147919,11.147919,8.798114,4.642642,6.448309,8.798114,7.658400,2.251797,6.518686,8.190267,7.323871,1.711788,6.457474
2902,2902.000000,7.581900,10.629564,10.174112,9.918612,9.904818,10.078406,10.078406,8.433307,2.715438,6.788208,8.433307,7.482680,1.569127,6.532053,7.926306,7.188294,1.218180,6.450282
2903,2903.000000,7.437403,10.053712,9.588435,9.125277,9.111508,9.245027,9.245027,8.158814,1.749100,7.072602,8.158814,7.362876,1.281678,6.566939,7.734314,7.098076,1.024517,6.461838
2904,2904.000000,7.313168,9.543870,9.052642,8.401443,8.386859,8.493652,8.493652,7.915976,0.878801,7.338301,7.915976,7.261681,0.995359,6.607386,7.567019,7.023053,0.827520,6.479086
2905,2905.000000,7.227400,9.148745,8.724470,7.885301,7.872692,7.943716,7.943716,7.728352,0.378168,7.512987,7.728352,7.196943,0.933122,6.665535,7.444934,6.978789,0.818522,6.512644
2906,2906.000000,7.149017,8.853681,8.429190,7.528875,7.516374,7.564668,7.564668,7.572701,-0.014073,7.580734,7.572701,7.132664,0.770910,6.692626,7.338014,6.933020,0.709516,6.528026
2907,2907.000000,7.065299,8.396786,8.015674,6.949829,6.938501,6.971372,6.971372,7.380972,-0.797174,7.790572,7.380972,7.071272,0.602747,6.761571,7.215798,6.893300,0.627656,6.570801
2908,2908.000000,7.062802,8.791338,8.446702,7.516752,7.506604,7.528854,7.528854,7.413257,0.249152,7.297660,7.413257,7.054952,0.772270,6.696647,7.222161,6.880677,0.736015,6.539192
2909,2909.000000,7.061597,8.882010,8.578031,7.650643,7.638599,7.660614,7.660543,7.421469,0.584465,7.182394,7.421469,7.049085,0.910368,6.676700,7.222864,6.877291,0.844823,6.531718
2910,2910.000000,7.308163,10.655317,10.379985,10.125733,10.115812,10.145228,10.144762,8.047936,5.717806,5.951110,8.047936,7.207947,2.290555,6.367957,7.599942,6.974701,1.704959,6.349461
2911,2911.000000,7.555234,11.140914,10.777545,10.706343,10.690008,10.723847,10.723694,8.491155,7.858601,6.258616,8.491155,7.428847,3.739355,6.366538,7.924591,7.133113,2.786023,6.341636
2912,2912.000000,7.787210,11.228945,10.845451,11.152162,11.128230,11.160124,11.160124,8.856636,9.375689,6.553148,8.856636,7.649723,4.912394,6.442810,8.212949,7.300650,3.713249,6.388352
2913,2913.000000,8.009582,11.310198,10.931419,11.364627,11.342094,11.378991,11.378991,9.154388,10.428083,6.929785,9.154388,7.874013,6.001903,6.593639,8.471521,7.481651,4.640129,6.491781
2914,2914.000000,8.174352,11.381677,10.969922,11.435367,11.414053,11.462336,11.462336,9.344256,10.787472,7.226177,9.344256,8.046145,6.611336,6.748034,8.651930,7.628547,5.212134,6.605164
2915,2915.000000,8.397180,11.564389,11.178646,11.703518,11.681050,11.732998,11.732998,9.620708,12.082631,7.508419,9.620708,8.271641,7.716882,6.922573,8.901206,7.821151,6.178087,6.741096
2916,2916.000000,8.567579,11.847324,11.520459,12.016039,11.989774,12.034178,12.034178,9.846140,12.815721,7.658102,9.846140,8.439475,8.239081,7.032811,9.095919,7.963762,6.631243,6.831605
2917,2917.000000,8.756762,11.942331,11.595536,12.155257,12.132173,12.176345,12.176345,10.057449,13.505999,7.938554,10.057449,8.634895,9.067470,7.212340,9.298754,8.137342,7.402926,6.975930
2918,2918.000000,8.970933,12.150404,11.839844,12.448814,12.434507,12.484302,12.484302,10.322085,14.658363,8.159869,10.322085,8.848996,9.986546,7.375907,9.536438,8.324642,8.215155,7.112846
2919,2919.000000,9.211487,12.344739,12.069801,12.758182,12.745283,12.796756,12.796756,10.611733,15.891847,8.426710,10.611733,9.090797,11.061892,7.569861,9.800567,8.538252,9.180916,7.275938
2920,2920.000000,9.439237,12.537747,12.313141,13.077796,13.061769,13.118245,13.118245,10.888985,16.926591,8.659725,10.888985,9.318314,11.925979,7.747643,10.051294,8.739744,9.958490,7.428195
2921,2921.000000,9.630253,12.878520,12.731144,13.446752,13.436560,13.500435,13.500435,11.148051,17.803452,8.795667,11.148051,9.503235,12.448393,7.858419,10.270815,8.898181,10.388451,7.525547
2922,2922.000000,9.195981,12.510638,12.335370,12.906978,12.894865,13.002936,13.002936,10.618093,12.478214,8.233251,10.618093,9.064146,8.130721,7.510198,9.789321,8.517877,6.652579,7.246433
2923,2923.000000,8.995858,12.479422,12.285298,12.695516,12.685221,12.793210,12.793210,10.383036,11.381995,7.972862,10.383036,8.860344,7.190879,7.337652,9.570934,8.338628,5.819534,7.106323
2924,2924.000000,8.524470,12.233013,11.926272,11.971248,11.953538,12.095324,12.095324,9.752119,6.991364,7.408914,9.752119,8.394396,4.051006,7.036672,9.028000,7.949008,3.219361,6.870017
2925,2925.000000,8.297968,12.085970,11.791445,11.795995,11.784455,11.922868,11.922868,9.476689,6.435488,7.030510,9.476689,8.163181,3.455621,6.849673,8.776151,7.751472,2.695759,6.726793
2926,2926.000000,8.088784,11.617381,11.272824,11.456427,11.446093,11.579297,11.579297,9.190266,5.231498,6.801236,9.190266,7.957960,2.698503,6.725654,8.533036,7.581066,2.084623,6.629097
2927,2927.000000,7.929498,11.275667,10.889242,11.173993,11.162407,11.273604,11.273604,8.964726,4.498624,6.655847,8.964726,7.803612,2.262316,6.642499,8.345465,7.454106,1.736725,6.562747
2928,2928.000000,7.758588,11.106844,10.625788,10.721725,10.707496,10.803605,10.803605,8.698486,3.290480,6.593368,8.698486,7.644413,1.647607,6.590339,8.136314,7.326902,1.265179,6.517491
2929,2929.000000,7.656003,10.965957,10.472703,10.501194,10.486397,10.560433,10.560433,8.545089,3.064676,6.529744,8.545089,7.547074,1.517651,6.549060,8.012814,7.248218,1.162699,6.483621
2930,2930.000000,7.571797,10.456210,9.975711,10.048895,10.034718,10.095373,10.095373,8.397347,2.645776,6.699322,8.397347,7.474381,1.438118,6.551416,7.905099,7.190881,1.112857,6.476664
2931,2931.000000,7.494540,9.980521,9.514001,9.560724,9.546714,9.597100,9.597100,8.249207,2.157824,6.901313,8.249207,7.411381,1.341263,6.573556,7.802367,7.142737,1.055991,6.483108
2932,2932.000000,7.496185,10.041021,9.679566,9.565971,9.555325,9.593505,9.593505,8.245394,2.786187,6.897283,8.245394,7.415055,1.716091,6.584715,7.802546,7.146058,1.356787,6.489569
2933,2933.000000,7.482528,10.203715,9.854757,9.581453,9.567545,9.611707,9.611707,8.228502,2.961770,6.845296,8.228502,7.401032,1.771809,6.573562,7.787184,7.134349,1.397874,6.481515
2934,2934.000000,7.726636,11.567927,11.309528,11.249874,11.240432,11.286481,11.286481,8.755940,7.368380,6.225399,8.755940,7.587784,3.401415,6.419627,8.132923,7.262307,2.535045,6.391690
2935,2935.000000,7.995647,11.810026,11.484973,11.513771,11.499234,11.542740,11.542740,9.154885,9.408696,6.767030,9.154885,7.851203,5.136805,6.547521,8.459588,7.465429,3.917216,6.471269
2936,2936.000000,8.306781,11.629153,11.317466,11.810252,11.790768,11.830400,11.830400,9.556685,11.387599,7.282969,9.556685,8.167430,6.957895,6.778175,8.815749,7.725104,5.462350,6.634458
2937,2937.000000,8.550261,11.780612,11.463575,12.019627,12.000739,12.048451,12.048451,9.845351,12.344078,7.642251,9.845351,8.417939,7.997863,6.990526,9.084064,7.940200,6.409131,6.796335
2938,2938.000000,8.739478,11.867490,11.521144,12.121784,12.103859,12.162860,12.162860,10.046853,12.821108,7.930846,10.046853,8.615843,8.670638,7.184833,9.283648,8.117570,7.065389,6.951491
2939,2939.000000,8.979007,12.039779,11.710343,12.383798,12.364591,12.426752,12.426752,10.322929,14.096215,8.219106,10.322929,8.859845,9.803078,7.396762,9.542618,8.334881,8.092181,7.127144
2940,2940.000000,9.161121,12.301676,12.022090,12.668476,12.645984,12.715775,12.715775,10.549279,14.841575,8.382783,10.549279,9.040575,10.335370,7.531871,9.744637,8.494246,8.565799,7.243855
2941,2941.000000,9.378326,12.392931,12.096427,12.821411,12.801663,12.886696,12.886696,10.781582,15.698855,8.676467,10.781582,9.264515,11.313498,7.747448,9.972479,8.699293,9.494769,7.426106
2942,2942.000000,9.616446,12.607865,12.341650,13.104265,13.091992,13.199831,13.199831,11.061062,16.918961,8.922294,11.061062,9.503591,12.320542,7.946121,10.230411,8.914770,10.407519,7.599130
2943,2943.000000,9.844021,12.813869,12.572699,13.369172,13.357845,13.477800,13.477800,11.322482,17.877779,9.167164,11.322482,9.732841,13.185637,8.143201,10.474674,9.123274,11.209490,7.771875
2944,2944.000000,10.024073,12.985604,12.782761,13.608341,13.593870,13.728534,13.728534,11.535088,18.449901,9.341642,11.535088,9.912471,13.648437,8.289855,10.669692,9.286222,11.636888,7.902752
2945,2945.000000,10.169848,13.282318,13.147142,13.902314,13.892963,14.043112,14.043112,11.736527,19.036635,9.429943,11.736527,10.052122,13.901689,8.367716,10.838178,9.406044,11.819647,7.973910
2946,2946.000000,9.657064,12.804601,12.643340,13.265643,13.254476,13.466694,13.466694,11.129051,13.284807,8.791408,11.129051,9.532945,9.070659,7.936839,10.277795,8.947657,7.559163,7.617519
2947,2947.000000,9.377025,12.741970,12.557076,12.994629,12.984829,13.173383,13.173383,10.804919,11.730796,8.436455,10.804919,9.248146,7.710564,7.691372,9.974640,8.694037,6.342717,7.413434
2948,2948.000000,8.869172,12.369795,12.085335,12.278034,12.261618,12.459354,12.459354,10.148418,7.434576,7.837482,10.148418,8.743353,4.520275,7.338287,9.399050,8.263598,3.652895,7.128145
2949,2949.000000,8.603895,12.240059,11.962836,12.103255,12.092302,12.244256,12.244256,9.832392,6.726112,7.420527,9.832392,8.472660,3.791966,7.112928,9.107201,8.028688,3.007714,6.950175
2950,2950.000000,8.348470,11.837217,11.504526,11.668035,11.658130,11.777915,11.777915,9.482905,5.198881,7.187895,9.482905,8.223465,2.853007,6.964025,8.811203,7.819631,2.246207,6.828059
2951,2951.000000,8.165283,11.475447,11.106286,11.330594,11.319510,11.408999,11.408999,9.226923,4.448618,7.044847,9.226923,8.046121,2.407312,6.865318,8.597162,7.671707,1.886732,6.746253
2952,2952.000000,7.987050,11.229937,10.791836,10.879915,10.866970,10.931579,10.931579,8.958675,3.384875,6.985770,8.958675,7.878553,1.853145,6.798430,8.382609,7.534983,1.454257,6.687356
2953,2953.000000,7.870282,11.045293,10.606122,10.518731,10.505549,10.547763,10.547763,8.778001,3.019884,7.008240,8.778001,7.770594,1.719020,6.763186,8.240717,7.446927,1.354508,6.653136
2954,2954.000000,7.769198,10.709713,10.263092,10.133227,10.120052,10.152275,10.152275,8.613177,2.576573,7.074080,8.613177,7.679605,1.562874,6.746034,8.115272,7.373684,1.241479,6.632095
2955,2955.000000,7.679632,10.386668,9.932480,9.765107,9.751452,9.778763,9.778763,8.462614,2.162908,7.146465,8.462614,7.600215,1.417232,6.737817,8.002668,7.310449,1.137566,6.618229
2956,2956.000000,7.672940,10.545660,10.170958,9.926316,9.915285,9.935880,9.935880,8.468901,2.926579,7.001922,8.468901,7.589223,1.754932,6.709545,7.999739,7.299455,1.397045,6.599172
2957,2957.000000,7.667221,10.553909,10.210391,9.957586,9.943899,9.966227,9.966227,8.470138,3.256330,6.974050,8.470138,7.581557,1.934052,6.692976,7.996228,7.291213,1.534509,6.586198
2958,2958.000000,7.907838,11.753354,11.503458,11.425062,11.415895,11.438863,11.438863,8.971047,7.429128,6.503230,8.971047,7.771723,3.610451,6.572399,8.331407,7.423759,2.732389,6.516111
2959,2959.000000,8.157869,12.025314,11.701755,11.686940,11.672481,11.687331,11.684483,9.336929,9.281451,6.989375,9.336929,8.017376,5.217074,6.697823,8.633167,7.614670,4.026799,6.596174
2960,2960.000000,8.379572,11.928286,11.594497,11.864915,11.844086,11.844274,11.834379,9.613444,10.384673,7.392509,9.613444,8.245329,6.397047,6.877214,8.883783,7.803332,5.051985,6.722880
2961,2961.000000,8.541682,12.027215,11.677297,11.976029,11.955207,11.954215,11.942396,9.799054,10.874531,7.655712,9.799054,8.414011,7.027197,7.028969,9.060364,7.948902,5.639151,6.837441
2962,2962.000000,8.668808,12.057462,11.671177,12.010714,11.990758,11.990400,11.977867,9.926967,11.131078,7.876067,9.926967,8.549123,7.478124,7.171279,9.192117,8.070741,6.086167,6.949365
2963,2963.000000,8.887124,12.144965,11.785591,12.269457,12.248530,12.248883,12.236756,10.185932,12.579875,8.135107,10.185932,8.770576,8.681877,7.355219,9.431075,8.265465,7.149917,7.099856
2964,2964.000000,9.062334,12.352869,12.052043,12.565986,12.541799,12.540441,12.527456,10.408729,13.464688,8.290003,10.408729,8.943906,9.309079,7.479082,9.627490,8.416442,7.696314,7.205394
2965,2965.000000,9.244704,12.409611,12.088826,12.691107,12.669759,12.667486,12.653624,10.601907,14.116762,8.550190,10.601907,9.132848,10.107803,7.663790,9.818409,8.589040,8.458625,7.359672
2966,2966.000000,9.430000,12.603939,12.310795,12.951909,12.938406,12.940479,12.929939,10.827523,15.076213,8.725108,10.827523,9.317392,10.829003,7.807260,10.022120,8.753292,9.098638,7.484464
2967,2967.000000,9.637131,12.785833,12.521203,13.227233,13.214814,13.225665,13.220244,11.077915,16.164845,8.935587,11.077915,9.524265,11.722998,7.970615,10.249302,8.937506,9.898098,7.625710
2968,2968.000000,9.779699,12.930656,12.705546,13.449062,13.433010,13.452476,13.449819,11.255541,16.592966,9.061263,11.255541,9.665033,12.027305,8.074524,10.407270,9.062474,10.169242,7.717679
2969,2969.000000,9.892526,13.230818,13.079282,13.747629,13.737149,13.760112,13.759390,11.428273,17.120757,9.097156,11.428273,9.769857,12.180142,8.111441,10.543784,9.148230,10.249568,7.752676
2970,2970.000000,9.358604,12.844142,12.651287,13.116153,13.102811,13.146908,13.146885,10.781723,11.217854,8.416562,10.781723,9.230395,7.357879,7.679067,9.954348,8.677753,6.054835,7.401157
2971,2971.000000,9.126325,12.766094,12.553084,12.866857,12.855580,12.899789,12.899004,10.510470,10.260554,8.121937,10.510470,8.994169,6.513656,7.477869,9.701776,8.468665,5.297142,7.235554
2972,2972.000000,8.673559,12.360023,12.031458,12.135316,12.116343,12.169175,12.161953,9.899599,6.282256,7.637246,9.899599,8.549394,3.749341,7.199189,9.179490,8.095351,3.010510,7.011212
2973,2973.000000,8.446082,12.172903,11.860644,11.936083,11.923774,11.961925,11.945123,9.617714,5.756670,7.290304,9.617714,8.319283,3.211570,7.020852,8.925217,7.898498,2.539513,6.871778
2974,2974.000000,8.221695,11.668952,11.311101,11.357321,11.346661,11.339003,11.294400,9.279848,4.232641,7.265297,9.279848,8.109008,2.459975,6.938168,8.655400,7.726033,1.952632,6.796665
2975,2975.000000,8.053446,11.205590,10.832471,10.799483,10.788282,10.723716,10.639570,9.003917,3.285985,7.368264,9.003917,7.957853,2.101515,6.911789,8.446016,7.604795,1.689990,6.763575
2976,2976.000000,7.901174,10.688249,10.299273,10.168003,10.156505,10.030225,9.902769,8.733233,2.247800,7.563696,8.733233,7.826885,1.741961,6.920538,8.249847,7.502689,1.436007,6.755531
2977,2977.000000,7.800289,10.374877,10.007230,9.797127,9.786088,9.638977,9.498706,8.553704,1.915813,7.608701,8.553704,7.739457,1.650730,6.925211,8.119439,7.435546,1.386463,6.751653
2978,2978.000000,7.709613,9.925966,9.576674,9.371481,9.361173,9.200502,9.049043,8.380965,1.422761,7.712886,8.380965,7.663929,1.527021,6.946894,7.998546,7.379405,1.318541,6.760264
2979,2979.000000,7.592370,9.633202,9.272654,8.748402,8.737586,8.530106,8.334690,8.147622,0.385328,7.960553,8.147622,7.569574,1.190675,6.991527,7.839330,7.310130,1.090058,6.780930
2980,2980.000000,7.576484,9.836069,9.530532,9.037600,9.028604,8.837424,8.657309,8.140342,1.257723,7.623376,8.140342,7.547012,1.443508,6.953682,7.823900,7.293724,1.289860,6.763548
2981,2981.000000,7.561508,9.878222,9.592834,9.094479,9.083109,8.904539,8.736288,8.127918,1.583988,7.519549,8.127918,7.528780,1.559954,6.929641,7.808378,7.279371,1.377356,6.750363
2982,2982.000000,7.810917,11.214968,10.986772,10.868273,10.859892,10.735676,10.617586,8.689630,6.322196,6.761675,8.689630,7.711770,3.206623,6.733909,8.168105,7.402703,2.509921,6.637302
2983,2983.000000,8.062786,11.676299,11.365011,11.333667,11.319767,11.242257,11.163495,9.102853,8.441929,7.042211,9.102853,7.945537,4.741231,6.788221,8.485618,7.579550,3.711931,6.673482
2984,2984.000000,8.317583,11.695027,11.372700,11.683509,11.663381,11.611804,11.557491,9.465314,10.097710,7.373137,9.465314,8.195423,6.129019,6.925532,8.788039,7.779920,4.865601,6.771800
2985,2985.000000,8.554733,11.816516,11.488990,11.946045,11.926545,11.906702,11.873746,9.775981,11.336846,7.678216,9.775981,8.432742,7.259201,7.089503,9.059587,7.977758,5.846476,6.895928
2986,2986.000000,8.731963,11.929392,11.566507,12.074945,12.056176,12.061843,12.044570,9.985179,11.868428,7.925788,9.985179,8.614132,7.901451,7.243084,9.253954,8.135402,6.446300,7.016850
2987,2987.000000,8.954574,12.112936,11.764451,12.343813,12.323510,12.343481,12.335718,10.258003,13.115879,8.180288,10.258003,8.838127,8.963173,7.418251,9.500736,8.330389,7.387983,7.160043
2988,2988.000000,9.118185,12.381427,12.082931,12.635845,12.611855,12.633884,12.630475,10.473087,13.795795,8.315700,10.473087,8.998619,9.428744,7.524152,9.686704,8.468450,7.790345,7.250195
2989,2989.000000,9.301864,12.463958,12.143923,12.772316,12.751013,12.775647,12.774947,10.674275,14.464657,8.573602,10.674275,9.187850,10.235115,7.701425,9.881515,8.639405,8.552828,7.397296
2990,2990.000000,9.493908,12.659258,12.368134,13.034134,13.020720,13.047209,13.047164,10.906991,15.427370,8.766817,10.906991,9.379738,11.009149,7.852485,10.092456,8.809853,9.245604,7.527249
2991,2991.000000,9.700961,12.834000,12.571768,13.295393,13.283090,13.312679,13.312679,11.151949,16.423726,8.991220,11.151949,9.587761,11.889413,8.023573,10.317716,8.996099,10.045625,7.674482
2992,2992.000000,9.865253,12.983155,12.763030,13.534237,13.518536,13.554541,13.554541,11.351764,17.008921,9.148987,11.351764,9.751139,12.359354,8.150514,10.498098,9.142002,10.471198,7.785907
2993,2993.000000,9.992159,13.285900,13.138578,13.832288,13.822103,13.865237,13.865237,11.537105,17.563754,9.208973,11.537105,9.870940,12.569783,8.204775,10.648484,9.242074,10.610158,7.835663
2994,2994.000000,9.475732,12.874237,12.691603,13.211942,13.199324,13.274592,13.274592,10.915296,11.795712,8.556000,10.915296,9.348969,7.831123,7.782643,10.079922,8.785228,6.473046,7.490535
2995,2995.000000,9.209585,12.834297,12.625156,12.927533,12.916477,12.990446,12.990446,10.602859,10.423752,8.215271,10.602859,9.078600,6.654622,7.554342,9.789921,8.546344,5.429219,7.302768
2996,2996.000000,8.745250,12.436316,12.112495,12.205600,12.186843,12.277831,12.277831,9.985455,6.454499,7.693079,9.985455,8.620511,3.843187,7.255567,9.257485,8.159839,3.090574,7.062192
2997,2997.000000,8.511369,12.267167,11.956738,12.023331,12.011217,12.098453,12.098453,9.703368,5.947376,7.308282,9.703368,8.382076,3.280977,7.060784,8.998679,7.954444,2.593001,6.910209
2998,2998.000000,8.284748,11.801501,11.439365,11.498783,11.487799,11.557761,11.557761,9.377177,4.518349,7.196593,9.377177,8.165509,2.510675,6.953842,8.730954,7.774798,1.981235,6.818641
2999,2999.000000,8.113655,11.462273,11.065521,11.044149,11.032259,11.069759,11.068108,9.118980,3.681132,7.169853,9.118980,8.005311,2.103281,6.891642,8.525024,7.643521,1.664811,6.762017
