,Time[hr],Zone0_EFT[C],Zone0_ExFT[C],Zone0_CNT[C],Zone1_EFT[C],Zone1_ExFT[C],Zone1_CNT[C],Zone2_EFT[C],Zone2_ExFT[C],Zone2_CNT[C],Zone3_EFT[C],Zone3_ExFT[C],Zone3_CNT[C],Zone4_EFT[C],Zone4_ExFT[C],Zone4_CNT[C],Zone5_EFT[C],Zone5_ExFT[C],Zone5_CNT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE0_CNT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE1_CNT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C],GHE2_CNT[C]
928,928.000000,6.074515,12.589128,12.589128,6.074515,1.606538,10.759506,6.074515,11.594508,10.803617,6.074515,1.606538,10.736075,6.074515,3.021196,10.328727,6.074515,1.606538,10.047785,10.047785,8.061082,9.539198,6.074380,6.074380,10.047785,8.061208,9.538595,6.074631,6.074467,10.047785,8.061229,9.538491,6.074674,6.074515
929,929.000000,6.135530,12.643809,12.643809,6.135530,1.659690,11.061670,6.135530,11.538842,11.093058,6.135530,1.659690,11.003341,6.135530,3.044734,10.574458,6.135530,1.659690,10.242171,10.242171,8.188782,9.921832,6.135394,6.135394,10.242171,8.188909,9.921219,6.135647,6.135482,10.242171,8.188930,9.921115,6.135690,6.135530
930,930.000000,6.152498,12.631141,12.631141,6.152498,1.670900,11.560001,6.152498,10.359268,11.461251,6.152498,1.670900,11.401075,6.152498,3.057483,10.961369,6.152498,1.670900,10.498401,10.498401,8.325380,10.359385,6.152360,6.152360,10.498401,8.325509,10.358771,6.152617,6.152449,10.498401,8.325531,10.358669,6.152660,6.152498
931,931.000000,6.259587,12.393612,12.393612,6.259587,1.773617,11.050463,6.259587,3.305080,10.454678,6.259587,1.773617,10.384995,6.259587,3.161689,9.795705,6.259587,1.773617,9.104283,9.104283,7.681855,4.606534,6.259428,6.259428,9.104283,7.681999,4.606067,6.259716,6.259528,9.104283,7.682033,4.605960,6.259782,6.259587
932,932.000000,6.174629,12.191116,12.191116,6.174629,1.681664,10.862313,6.174629,3.089018,10.127387,6.174629,1.681664,10.077093,6.174629,3.071238,9.450580,6.174629,1.681664,8.824502,8.824502,7.499483,4.369681,6.174465,6.174465,8.824502,7.499631,4.369193,6.174760,6.174567,8.824502,7.499667,4.369076,6.174832,6.174629
933,933.000000,6.485087,11.730996,11.730996,6.485087,1.991093,10.085144,6.485087,3.399398,8.887766,6.485087,1.991093,8.833238,6.485087,3.381995,8.205126,6.485087,1.991093,7.669665,7.669665,7.077289,1.675927,6.484912,6.484912,7.669665,7.077444,1.675489,6.485223,6.485020,7.669665,7.077486,1.675368,6.485308,6.485087
934,934.000000,6.368155,11.313905,11.313905,6.368155,1.850404,9.925198,6.368155,3.264617,8.568549,6.368155,1.850404,8.537980,6.368155,3.246967,7.867375,6.368155,1.850404,7.442687,7.442687,6.905331,1.505738,6.367975,6.367975,7.442687,6.905490,1.505293,6.368292,6.368086,7.442687,6.905535,1.505168,6.368382,6.368155
935,935.000000,6.715230,10.768833,10.768833,6.715230,2.198237,9.430462,6.715230,3.613044,7.071432,6.715230,2.198237,7.058294,6.715230,3.595817,6.623302,6.715230,2.198237,6.396780,6.396780,6.555919,-0.536903,6.715058,6.715058,6.396780,6.556069,-0.537410,6.715358,6.715163,6.396780,6.556116,-0.537565,6.715451,6.715230
936,936.000000,6.704357,10.170321,10.170321,6.704357,2.157612,8.884716,6.704357,3.580057,6.390850,6.704357,2.157612,6.380305,6.704357,3.562692,5.997267,6.704357,2.157612,5.895591,5.895591,6.299891,-1.458333,6.704191,6.704191,5.895591,6.300035,-1.458853,6.704480,6.704292,5.895591,6.300082,-1.459021,6.704573,6.704357
937,937.000000,6.635727,9.619870,9.619870,6.635727,2.091771,8.381289,6.635727,3.513339,6.069796,6.635727,2.091771,6.059711,6.635727,3.495904,5.665106,6.635727,2.091771,5.635977,5.635977,6.135770,-1.777713,6.635563,6.635563,5.635977,6.135912,-1.778220,6.635848,6.635662,5.635977,6.135959,-1.778387,6.635942,6.635727
938,938.000000,6.606298,9.147734,9.147734,6.606298,2.069076,7.953790,6.606298,3.488850,5.690922,6.606298,2.069076,5.682216,6.606298,3.471407,5.327602,6.606298,2.069076,5.313288,5.313288,5.959713,-2.403630,6.606138,6.606138,5.313288,5.959852,-2.404145,6.606415,6.606234,5.313288,5.959898,-2.404319,6.606509,6.606298
939,939.000000,6.562316,8.650345,8.650345,6.562316,2.028827,7.511288,6.562316,3.447541,5.472731,6.562316,2.028827,5.464062,6.562316,3.430059,5.112013,6.562316,2.028827,5.106267,5.106267,5.834212,-2.661495,6.562157,6.562157,5.106267,5.834349,-2.661997,6.562432,6.562252,5.106267,5.834396,-2.662169,6.562526,6.562316
940,940.000000,6.534666,8.166366,8.166366,6.534666,2.005732,7.087463,6.534666,3.423210,5.110244,6.534666,2.005732,5.103018,6.534666,3.405714,4.812079,6.534666,2.005732,4.807143,4.807143,5.670827,-3.348545,6.534512,6.534512,4.807143,5.670960,-3.349060,6.534778,6.534604,4.807143,5.671007,-3.349241,6.534871,6.534666
941,941.000000,6.272588,9.346209,9.346209,6.272588,1.753119,8.157949,6.272588,3.167553,5.655682,6.272588,1.753119,5.646727,6.272588,3.149782,5.216465,6.272588,1.753119,5.202388,5.202388,5.737413,-2.154242,6.272438,6.272438,5.202388,5.737543,-2.154765,6.272697,6.272528,5.202388,5.737587,-2.154942,6.272786,6.272588
942,942.000000,6.218035,9.569372,9.569372,6.218035,1.722768,8.413049,6.218035,3.130818,5.693269,6.218035,1.722768,5.682173,6.218035,3.113081,5.268628,6.218035,1.722768,5.196636,5.196636,5.707264,-2.263373,6.217892,6.217892,5.196636,5.707388,-2.263920,6.218139,6.217978,5.196636,5.707430,-2.264106,6.218223,6.218035
943,943.000000,5.785085,11.240172,11.240172,5.785085,1.306266,10.195988,5.785085,2.709074,7.851580,5.785085,1.306266,7.834685,5.785085,2.690879,7.032539,5.785085,1.306266,6.651541,6.651541,6.218244,1.983336,5.784947,5.784947,6.651541,6.218366,1.982778,5.785191,5.785032,6.651541,6.218401,1.982617,5.785261,5.785085
944,944.000000,5.796560,11.730797,11.730797,5.796560,1.355071,10.282651,5.796560,2.748094,8.763138,5.796560,1.355071,8.726405,5.796560,2.730086,7.906497,5.796560,1.355071,7.477140,7.477140,6.636784,4.186577,5.796429,5.796429,7.477140,6.636902,4.185993,5.796664,5.796510,7.477140,6.636931,4.185844,5.796723,5.796560
945,945.000000,5.723123,11.943458,11.943458,5.723123,1.282630,10.278642,5.723123,6.883600,9.985605,5.723123,1.282630,9.908513,5.723123,2.657143,8.944207,5.723123,1.282630,8.438180,8.438180,7.080586,6.444223,5.722993,5.722993,8.438180,7.080705,6.443661,5.723230,5.723075,8.438180,7.080731,6.443538,5.723281,5.723123
946,946.000000,5.837604,12.171027,12.171027,5.837604,1.400392,10.346625,5.837604,9.879206,10.313502,5.837604,1.400392,10.230582,5.837604,2.774428,9.372942,5.837604,1.400392,8.912122,8.912122,7.374799,7.319002,5.837476,5.837476,8.912122,7.374916,7.318442,5.837711,5.837557,8.912122,7.374940,7.318329,5.837758,5.837604
947,947.000000,6.029327,12.445843,12.445843,6.029327,1.576951,10.487462,6.029327,11.505475,10.593597,6.029327,1.576951,10.518852,6.029327,2.955569,9.824464,6.029327,1.576951,9.434797,9.434797,7.732000,8.965726,6.029203,6.029203,9.434797,7.732114,8.965126,6.029431,6.029283,9.434797,7.732135,8.965019,6.029472,6.029327
948,948.000000,6.204603,12.695973,12.695973,6.204603,1.730815,10.720396,6.204603,11.965277,10.881529,6.204603,1.730815,10.798467,6.204603,3.115564,10.215146,6.204603,1.730815,9.908110,9.908110,8.056297,10.216294,6.204483,6.204483,9.908110,8.056409,10.215677,6.204707,6.204561,9.908110,8.056427,10.215577,6.204743,6.204603
949,949.000000,6.377813,12.927556,12.927556,6.377813,1.884122,11.256907,6.377813,12.139545,11.398912,6.377813,1.884122,11.302369,6.377813,3.274580,10.760061,6.377813,1.884122,10.494803,10.494803,8.436250,11.941359,6.377696,6.377696,10.494803,8.436360,11.940718,6.377917,6.377773,10.494803,8.436376,11.940627,6.377948,6.377813
950,950.000000,6.590751,13.158792,13.158792,6.590751,2.076285,11.330075,6.590751,12.351349,11.477887,6.590751,2.076285,11.390142,6.590751,3.472788,10.927251,6.590751,2.076285,10.697412,10.697412,8.644023,12.148518,6.590634,6.590634,10.697412,8.644133,12.147869,6.590854,6.590710,10.697412,8.644148,12.147780,6.590884,6.590751
951,951.000000,6.717116,13.279415,13.279415,6.717116,2.180798,11.610329,6.717116,12.475705,11.724097,6.717116,2.180798,11.666993,6.717116,3.583292,11.239556,6.717116,2.180798,11.036595,11.036595,8.876797,12.911600,6.716999,6.716999,11.036595,8.876907,12.910941,6.717219,6.717075,11.036595,8.876921,12.910856,6.717247,6.717116
952,952.000000,6.921009,13.481711,13.481711,6.921009,2.368264,11.963985,6.921009,12.678980,12.063144,6.921009,2.368264,12.009838,6.921009,3.775627,11.590731,6.921009,2.368264,11.366605,11.366605,9.143749,13.961473,6.920894,6.920894,11.366605,9.143858,13.960789,6.921112,6.920969,11.366605,9.143871,13.960708,6.921137,6.921009
953,953.000000,7.030331,13.585351,13.585351,7.030331,2.457024,12.271398,7.030331,12.786262,12.345223,7.030331,2.457024,12.274396,7.030331,3.869938,11.876370,7.030331,2.457024,11.607593,11.607593,9.318904,14.222108,7.030215,7.030215,11.607593,9.319014,14.221424,7.030435,7.030292,11.607593,9.319027,14.221345,7.030461,7.030331
954,954.000000,6.866322,13.415058,13.415058,6.866322,2.287978,12.471095,6.866322,12.620026,12.482377,6.866322,2.287978,12.427605,6.866322,3.701550,11.992489,6.866322,2.287978,11.565500,11.565500,9.215848,12.479190,6.866197,6.866197,11.565500,9.215966,12.478566,6.866432,6.866279,11.565500,9.215982,12.478481,6.866464,6.866322
955,955.000000,6.601202,13.092284,13.092284,6.601202,2.044162,11.865648,6.601202,5.074110,11.798250,6.601202,2.044162,11.724598,6.601202,3.451456,11.045315,6.601202,2.044162,10.311104,10.311104,8.456078,6.265521,6.601053,6.601053,10.311104,8.456214,6.265061,6.601325,6.601148,10.311104,8.456243,6.264965,6.601382,6.601202
956,956.000000,6.445628,12.893710,12.893710,6.445628,1.915727,11.610946,6.445628,3.333246,11.453459,6.445628,1.915727,11.396664,6.445628,3.315640,10.632538,6.445628,1.915727,9.932968,9.932968,8.189220,5.740177,6.445471,6.445471,9.932968,8.189362,5.739709,6.445756,6.445570,9.932968,8.189394,5.739603,6.445820,6.445628
957,957.000000,6.626435,12.816647,12.816647,6.626435,2.105131,11.000163,6.626435,3.520853,10.454031,6.626435,2.105131,10.378902,6.626435,3.503499,9.438419,6.626435,2.105131,8.746643,8.746643,7.686453,2.727285,6.626263,6.626263,8.746643,7.686607,2.726891,6.626570,6.626370,8.746643,7.686647,2.726786,6.626651,6.626435
958,958.000000,6.480805,12.457547,12.457547,6.480805,1.947770,10.890974,6.480805,3.366175,10.095607,6.480805,1.947770,10.053785,6.480805,3.348598,9.017163,6.480805,1.947770,8.470391,8.470391,7.475509,2.538748,6.480627,6.480627,8.470391,7.475667,2.538346,6.480942,6.480737,8.470391,7.475710,2.538235,6.481029,6.480805
959,959.000000,6.888345,12.404279,12.404279,6.888345,2.356923,10.751764,6.888345,3.775860,8.448128,6.888345,2.356923,8.428262,6.888345,3.758779,7.679733,6.888345,2.356923,7.371577,7.371577,7.129875,0.719926,6.888173,6.888173,7.371577,7.130026,0.719475,6.888476,6.888278,7.371577,7.130071,0.719341,6.888565,6.888345
960,960.000000,6.908988,12.046857,12.046857,6.908988,2.341766,10.379606,6.908988,3.769921,7.683008,6.908988,2.341766,7.667441,6.908988,3.752719,6.987616,6.908988,2.341766,6.847473,6.847473,6.878146,-0.096866,6.908820,6.908820,6.847473,6.878293,-0.097331,6.909114,6.908922,6.847473,6.878339,-0.097474,6.909205,6.908988
961,961.000000,6.869843,11.494611,11.494611,6.869843,2.301889,9.874215,6.869843,3.730134,7.224444,6.869843,2.301889,7.209850,6.869843,3.712883,6.550179,6.869843,2.301889,6.511700,6.511700,6.690689,-0.571049,6.869677,6.869677,6.511700,6.690833,-0.571510,6.869966,6.869777,6.511700,6.690879,-0.571656,6.870057,6.869843
962,962.000000,6.867334,11.061082,11.061082,6.867334,2.302831,9.469037,6.867334,3.730194,6.748655,6.867334,2.302831,6.736228,6.867334,3.712953,6.150997,6.867334,2.302831,6.132349,6.132349,6.499761,-1.233551,6.867172,6.867172,6.132349,6.499901,-1.234021,6.867452,6.867270,6.132349,6.499947,-1.234175,6.867544,6.867334
963,963.000000,6.825213,10.543391,10.543391,6.825213,2.262060,9.000882,6.825213,3.688977,6.506520,6.825213,2.262060,6.494382,6.825213,3.671692,5.896840,6.825213,2.262060,5.889405,5.889405,6.357229,-1.550973,6.825053,6.825053,5.889405,6.357368,-1.551432,6.825330,6.825150,5.889405,6.357414,-1.551584,6.825422,6.825213
964,964.000000,6.815052,10.061463,10.061463,6.815052,2.255814,8.571539,6.815052,3.681711,6.096774,6.815052,2.255814,6.086157,6.815052,3.664429,5.585475,6.815052,2.255814,5.578926,5.578926,6.196911,-2.132302,6.814896,6.814896,5.578926,6.197045,-2.132766,6.815165,6.814990,5.578926,6.197091,-2.132925,6.815257,6.815052
965,965.000000,6.517425,10.996649,10.996649,6.517425,1.967075,9.501885,6.517425,3.389988,6.715622,6.517425,1.967075,6.703263,6.517425,3.372391,6.023308,6.517425,1.967075,6.005018,6.005018,6.261146,-0.925131,6.517274,6.517274,6.005018,6.261277,-0.925604,6.517536,6.517365,6.005018,6.261320,-0.925759,6.517622,6.517425
966,966.000000,6.473311,11.151860,11.151860,6.473311,1.949920,9.725000,6.473311,3.365830,6.777186,6.473311,1.949920,6.761444,6.473311,3.348282,6.106734,6.473311,1.949920,6.012415,6.012415,6.242791,-0.909941,6.473168,6.473168,6.012415,6.242916,-0.910433,6.473417,6.473254,6.012415,6.242956,-0.910594,6.473498,6.473311
967,967.000000,6.014773,11.967192,11.967192,6.014773,1.507583,10.884200,6.014773,2.918259,8.934608,6.014773,1.507583,8.913654,6.014773,2.900227,7.862274,6.014773,1.507583,7.416443,7.416443,6.715540,3.029439,6.014638,6.014638,7.416443,6.715660,3.028922,6.014878,6.014722,7.416443,6.715693,3.028779,6.014944,6.014773
968,968.000000,6.047371,12.307467,12.307467,6.047371,1.579108,10.827677,6.047371,2.979724,9.594927,6.047371,1.579108,9.553575,6.047371,2.961900,8.616506,6.047371,1.579108,8.139474,8.139474,7.093359,5.019122,6.047245,6.047245,8.139474,7.093473,5.018578,6.047471,6.047324,8.139474,7.093500,5.018447,6.047526,6.047371
969,969.000000,5.984310,12.368367,12.368367,5.984310,1.514924,10.686945,5.984310,8.217323,10.512509,5.984310,1.514924,10.432238,5.984310,2.897793,9.497895,5.984310,1.514924,8.961045,8.961045,7.472616,6.909149,5.984187,5.984187,8.961045,7.472728,6.908626,5.984412,5.984265,8.961045,7.472752,6.908516,5.984459,5.984310
970,970.000000,6.057205,12.518819,12.518819,6.057205,1.591322,10.698121,6.057205,10.514121,10.690131,6.057205,1.591322,10.604266,6.057205,2.973533,9.879194,6.057205,1.591322,9.384153,9.384153,7.720618,7.629401,6.057083,6.057083,9.384153,7.720730,7.628888,6.057307,6.057161,9.384153,7.720752,7.628788,6.057350,6.057205
971,971.000000,6.227318,12.742147,12.742147,6.227318,1.750494,10.818645,6.227318,11.934380,10.902608,6.227318,1.750494,10.826504,6.227318,3.136102,10.321547,6.227318,1.750494,9.904429,9.904429,8.065815,9.363849,6.227201,6.227201,9.904429,8.065923,9.363297,6.227418,6.227276,9.904429,8.065941,9.363203,6.227454,6.227318
972,972.000000,6.432998,12.990152,12.990152,6.432998,1.935843,11.077865,6.432998,12.194694,11.217132,6.432998,1.935843,11.135738,6.432998,3.331509,10.755804,6.432998,1.935843,10.438402,10.438402,8.435644,11.074851,6.432885,6.432885,10.438402,8.435749,11.074270,6.433096,6.432959,10.438402,8.435764,11.074185,6.433126,6.432998
973,973.000000,6.587997,13.154062,13.154062,6.587997,2.068825,11.544680,6.587997,12.347925,11.655605,6.587997,2.068825,11.559769,6.587997,3.503236,11.253202,6.587997,2.068825,10.974160,10.974160,8.781023,12.466057,6.587887,6.587887,10.974160,8.781128,12.465465,6.588095,6.587960,10.974160,8.781141,12.465391,6.588121,6.587997
974,974.000000,6.869527,13.434059,13.434059,6.869527,2.329337,11.717472,6.869527,12.628842,11.851681,6.869527,2.329337,11.768699,6.869527,4.117806,11.550639,6.869527,2.329337,11.319492,11.319492,9.094457,13.590197,6.869421,6.869421,11.319492,9.094558,13.589580,6.869623,6.869491,11.319492,9.094569,13.589513,6.869645,6.869527
975,975.000000,7.040887,13.597891,13.597891,7.040887,2.471743,12.034684,7.040887,12.797522,12.141145,7.040887,2.471743,12.087411,7.040887,4.527465,11.919424,7.040887,2.471743,11.716872,11.716872,9.378827,14.537744,7.040782,7.040782,11.716872,9.378928,14.537120,7.040983,7.040852,11.716872,9.378937,14.537060,7.041002,7.040887
976,976.000000,7.164726,13.717406,13.717406,7.164726,2.577457,12.250207,7.164726,12.919779,12.329558,7.164726,2.577457,12.276734,7.164726,4.733058,12.128512,7.164726,2.577457,11.891955,11.891955,9.528287,14.486225,7.164620,7.164620,11.891955,9.528388,14.485607,7.164822,7.164690,11.891955,9.528398,14.485547,7.164842,7.164726
977,977.000000,7.092338,13.639519,13.639519,7.092338,2.496324,12.284612,7.092338,12.845402,12.331312,7.092338,2.496324,12.253680,7.092338,4.581082,12.093629,7.092338,2.496324,11.784799,11.784799,9.438513,12.876988,7.092227,7.092227,11.784799,9.438618,12.876411,7.092438,7.092300,11.784799,9.438631,12.876344,7.092462,7.092338
978,978.000000,7.059865,13.609178,13.609178,7.059865,2.470970,12.715035,7.059865,12.813722,12.722318,7.059865,2.470970,12.670032,7.059865,3.887873,12.473807,7.059865,2.470970,12.043758,12.043758,9.551755,13.537012,7.059752,7.059752,12.043758,9.551862,13.536429,7.059966,7.059827,12.043758,9.551874,13.536364,7.059991,7.059865
979,979.000000,6.713949,13.235338,13.235338,6.713949,2.137145,12.061015,6.713949,8.057630,12.047599,6.713949,2.137145,11.976001,6.713949,3.549776,11.630049,6.713949,2.137145,10.853835,10.853835,8.783824,6.953222,6.713814,6.713814,10.853835,8.783948,6.952807,6.714061,6.713900,10.853835,8.783972,6.952726,6.714109,6.713949
980,980.000000,6.547119,13.056909,13.056909,6.547119,2.004720,11.830067,6.547119,3.425679,11.778995,6.547119,2.004720,11.722602,6.547119,3.408145,11.254000,6.547119,2.004720,10.509383,10.509383,8.528180,6.491378,6.546978,6.546978,10.509383,8.528309,6.490956,6.547235,6.547067,10.509383,8.528336,6.490867,6.547290,6.547119
981,981.000000,6.675079,13.013678,13.013678,6.675079,2.143672,11.233415,6.675079,3.562113,10.926132,6.675079,2.143672,10.847458,6.675079,3.544775,10.124400,6.675079,2.143672,9.341682,9.341682,8.008302,3.294669,6.674923,6.674923,9.341682,8.008442,3.294325,6.675201,6.675020,9.341682,8.008477,3.294237,6.675272,6.675079
982,982.000000,6.485654,12.702696,12.702696,6.485654,1.948276,11.140115,6.485654,3.367805,10.650064,6.485654,1.948276,10.604054,6.485654,3.350218,9.751102,6.485654,1.948276,9.111120,9.111120,7.798306,3.157979,6.485493,6.485493,9.111120,7.798450,3.157634,6.485780,6.485593,9.111120,7.798488,3.157543,6.485856,6.485654
983,983.000000,6.874532,12.769586,12.769586,6.874532,2.343063,11.075929,6.874532,3.761980,9.218932,6.874532,2.343063,9.194858,6.874532,3.744882,8.498148,6.874532,2.343063,8.094358,8.094358,7.484366,1.604164,6.874373,6.874373,8.094358,7.484505,1.603797,6.874653,6.874470,8.094358,7.484545,1.603691,6.874733,6.874532
984,984.000000,6.889398,12.576968,12.576968,6.889398,2.323896,10.812373,6.889398,3.751567,8.582305,6.889398,2.323896,8.560628,6.889398,3.734348,7.847543,6.889398,2.323896,7.649836,7.649836,7.269539,1.012979,6.889242,6.889242,7.649836,7.269676,1.012613,6.889516,6.889337,7.649836,7.269717,1.012505,6.889598,6.889398
985,985.000000,6.875774,12.357755,12.357755,6.875774,2.309353,10.536884,6.875774,3.737224,8.156097,6.875774,2.309353,8.136321,6.875774,3.719986,7.386896,6.875774,2.309353,7.331732,7.331732,7.103676,0.607132,6.875619,6.875619,7.331732,7.103811,0.606772,6.875890,6.875713,7.331732,7.103852,0.606663,6.875972,6.875774
986,986.000000,6.935215,12.149214,12.149214,6.935215,2.368373,10.294975,6.935215,3.796496,7.660444,6.935215,2.368373,7.642879,6.935215,3.779326,6.945911,6.935215,2.368373,6.919371,6.919371,6.927218,-0.022027,6.935065,6.935065,6.919371,6.927349,-0.022394,6.935326,6.935156,6.919371,6.927390,-0.022510,6.935408,6.935215
987,987.000000,6.922388,11.789547,11.789547,6.922388,2.350755,9.929663,6.922388,3.780061,7.390226,6.922388,2.350755,7.373361,6.922388,3.762859,6.664748,6.922388,2.350755,6.654227,6.654227,6.788233,-0.372181,6.922240,6.922240,6.654227,6.788362,-0.372537,6.922497,6.922329,6.654227,6.788403,-0.372651,6.922579,6.922388
988,988.000000,6.959452,11.472133,11.472133,6.959452,2.387931,9.608693,6.959452,3.817301,6.944100,6.959452,2.387931,6.929351,6.959452,3.800142,6.314405,6.959452,2.387931,6.305225,6.305225,6.632268,-0.947818,6.959310,6.959310,6.305225,6.632391,-0.948175,6.959557,6.959396,6.305225,6.632432,-0.948293,6.959638,6.959452
989,989.000000,6.905314,11.223597,11.223597,6.905314,2.332046,9.384607,6.905314,3.761724,6.818682,6.905314,2.332046,6.803905,6.905314,3.744496,6.172157,6.905314,2.332046,6.150646,6.150646,6.527911,-1.094387,6.905176,6.905176,6.150646,6.528030,-1.094734,6.905415,6.905259,6.150646,6.528070,-1.094851,6.905495,6.905314
990,990.000000,6.935486,10.846845,10.846845,6.935486,2.366084,9.068891,6.935486,3.794857,6.452528,6.935486,2.366084,6.435860,6.935486,3.777678,5.912324,6.935486,2.366084,5.811455,5.811455,6.373404,-1.758516,6.935354,6.935354,5.811455,6.373518,-1.758872,6.935581,6.935433,5.811455,6.373557,-1.758995,6.935660,6.935486
991,991.000000,6.737705,10.827861,10.827861,6.737705,2.171014,9.160793,6.737705,3.598613,7.360316,6.737705,2.171014,7.335877,6.737705,3.581214,6.494963,6.737705,2.171014,6.038692,6.038692,6.388132,-0.995925,6.737572,6.737572,6.038692,6.388247,-0.996255,6.737803,6.737652,6.038692,6.388286,-0.996366,6.737881,6.737705
