Hours,HPHtgLd_W,HPClgLd_W
72960,1119.887778,0
73704,1091.655242,0
74424,1045.913472,0
75168,931.1962366,0
75912,967.5670699,0
76632,926.6723611,0
77376,960.5354839,0
78096,1026.513056,0
78840,1058.43078,0
79584,1130.378629,0
80256,1161.835863,0
81000,1214.22379,0
81720,1119.887778,0
82464,1091.655242,0
83184,1045.913472,0
83928,931.1962366,0
84672,967.5670699,0
85392,926.6723611,0
86136,960.5354839,0
86856,1026.513056,0
87600,1058.43078,0
88344,1130.378629,0
89016,1161.835863,0
89760,1214.22379,0
90480,1119.887778,0
91224,1091.655242,0
91944,1045.913472,0
92688,931.1962366,0
93432,967.5670699,0
94152,926.6723611,0
94896,960.5354839,0
95616,1026.513056,0
96360,1058.43078,0
97104,1130.378629,0
97776,1161.835863,0
98520,1214.22379,0
99240,1119.887778,0
99984,1091.655242,0
100704,1045.913472,0
101448,931.1962366,0
102192,967.5670699,0
102912,926.6723611,0
103656,960.5354839,0
104376,1026.513056,0
105120,1058.43078,0
105864,1130.378629,0
106536,1161.835863,0
107280,1214.22379,0
108000,1119.887778,0
108744,1091.655242,0
109464,1045.913472,0
110208,931.1962366,0
110952,967.5670699,0
111672,926.6723611,0
112416,960.5354839,0
113136,1026.513056,0
113880,1058.43078,0
114624,1130.378629,0
115296,1161.835863,0
116040,1214.22379,0
116760,1119.887778,0
117504,1091.655242,0
118224,1045.913472,0
118968,931.1962366,0
119712,967.5670699,0
120432,926.6723611,0
121176,960.5354839,0
121896,1026.513056,0
122640,1058.43078,0
123384,1130.378629,0
124056,1161.835863,0
124800,1214.22379,0
125520,1119.887778,0
126264,1091.655242,0
126984,1045.913472,0
127728,931.1962366,0
128472,967.5670699,0
129192,926.6723611,0
129936,960.5354839,0
130656,1026.513056,0
131400,1058.43078,0
132144,1130.378629,0
132816,1161.835863,0
133560,1214.22379,0
134280,1119.887778,0
135024,1091.655242,0
135744,1045.913472,0
136488,931.1962366,0
137232,967.5670699,0
137952,926.6723611,0
138696,960.5354839,0
139416,1026.513056,0
140160,1058.43078,0
140904,1130.378629,0
141576,1161.835863,0
142320,1214.22379,0
143040,1119.887778,0
143784,1091.655242,0
144504,1045.913472,0
145248,931.1962366,0
145992,967.5670699,0
146712,926.6723611,0
147456,960.5354839,0
148176,1026.513056,0
148920,1058.43078,0
149664,1130.378629,0
150336,1161.835863,0
151080,1214.22379,0
151800,1119.887778,0
152544,1091.655242,0
153264,1045.913472,0
154008,931.1962366,0
154752,967.5670699,0
155472,926.6723611,0
156216,960.5354839,0
156936,1026.513056,0
157680,1058.43078,0
158424,1130.378629,0
159096,1161.835863,0
159840,1214.22379,0
160560,1119.887778,0
161304,1091.655242,0
162024,1045.913472,0
162768,931.1962366,0
163512,967.5670699,0
164232,926.6723611,0
164976,960.5354839,0
165696,1026.513056,0
166440,1058.43078,0
166456.5184,1058.43078,0
166639.6947,1058.43078,0
166639.8826,1058.43078,0
166650.1174,1058.43078,0
166650.3053,1058.43078,0
166905.9314,1058.43078,0
166907.7597,1058.43078,0
166910.2403,1058.43078,0
166912.0686,1058.43078,0
167171.0952,1058.43078,0
167171.5555,1121.951134,0
167171.7315,1121.951134,0
167174.2685,1121.951134,0
167174.4445,3292.3,0
167174.9048,3292.3,0
167184,1121.951134,0
167312.5141,1121.951134,0
167313.7798,1121.951134,0
167320.2202,1121.951134,0
167321.4859,1121.951134,0
167409.9978,1121.951134,0
167411.0125,1121.951134,0
167412.3244,1121.951134,0
167413.6756,1121.951134,0
167414.9875,1121.951134,0
167416.0022,1121.951134,0
167554.1533,1121.951134,0
167559.8467,1121.951134,0
167723.1228,1121.951134,0
167726.8772,1121.951134,0
167771.7468,1121.951134,0
167774.2532,1121.951134,0
167819.7859,1153.972948,0
167822.2141,3330,0
167856,1153.972948,0
167871.5159,1153.972948,0
167871.8315,3328.8,0
167872.716,3328.8,0
167985.2114,3328.8,0
167992.7886,3328.8,0
168297.0334,3328.8,0
168304.9666,3328.8,0
168394.277,3328.8,0
168399.723,3328.8,0
168585.756,3328.8,0
168587.4916,3328.8,0
168587.7292,3328.8,0
168590.2708,3328.8,0
168590.5084,3328.8,0
168592.244,3328.8,0
168600,1206.145335,0
168615.5545,1206.145335,0
168659.368,1206.145335,0
168659.7653,1112.556131,0
168662.2347,3250.2,0
168662.632,3250.2,0
168825.9458,3250.2,0
168826.2624,3250.2,0
168831.7376,3250.2,0
168832.0542,3250.2,0
168873.4485,3250.2,0
168880.5515,3250.2,0
169257.9104,3250.2,0
169259.4042,3250.2,0
