Hours,HPHtgLd_W,HPClgLd_W,Unnamed: 3,Unnamed: 4
108694,0,2822.1,,
108695,0,2633.8,,
108696,84.6,3461.9,,
108697,699,3585.9,,
108698,1146.2,3498.9,,
108699,1475.2,3381,,
108700,1861,3242.6,,
108701,1876.8,3461.2,,
108702,165.4,526.9,,
108703,0,0,,
108704,0,14679.3,,
108705,0,20114.9,,
108706,0,25081.6,,
108707,0,35535.2,,
108708,0,31248.6,,
108709,0,47317.5,,
108710,0,52636,,
108711,0,50868.5,,
108712,0,55578.8,,
108713,0,50845.6,,
108714,0,19267.8,,
108715,0,13303.2,,
108716,0,4923.9,,
108717,0,1738.2,,
108718,0,4167.1,,
108719,0,5574,,
108720,0,8072.4,,
108721,0,7192.4,,
108722,6.9,4772.5,,
108723,254.9,2198.9,,
108724,966.7,1913.5,,
108725,795.9,2762.4,,
108726,10.8,0,,
108727,0,0,,
108728,0,18642.7,,
108729,0,25094.7,,
108730,0,29498.9,,
108731,0,36745.9,,
108732,0,34912,,
108733,0,48210.1,,
108734,0,50540.7,,
108735,0,45807.8,,
108736,0,48071.5,,
108737,0,41692.7,,
108738,0,14637.3,,
108739,0,10065.3,,
108740,0,3223.5,,
108741,0,1381.2,,
108742,3707.8,3208.4,,
108743,4309.3,2041.6,,
108744,7160.6,2589.6,,
108745,8008,4518.3,,
108746,8797.1,1477.7,,
108747,8289.7,6773.1,,
108748,8797.8,7244.5,,
108749,6345.8,7232.1,,
108750,530.7,544.1,,
108751,0.5,0,,
108752,0,15603.7,,
108753,0,18375.7,,
108754,0,18496.2,,
108755,0,21590.8,,
108756,0,20267.5,,
108757,0,25579.1,,
108758,0,27642.7,,
108759,0,30654.4,,
108760,0,31835.4,,
108761,0,29013,,
108762,0,6224.1,,
108763,0,3747.2,,
108764,0,522.7,,
108765,356.4,0,,
108766,7700,3786.4,,
108767,8372.2,2888.8,,
108768,8397.9,5993.8,,
108769,10215.7,6709.8,,
108770,10023.7,5072.5,,
108771,11712.5,4990.8,,
108772,11936,3412.2,,
108773,12047.7,3720.5,,
108774,2024.3,214.6,,
108775,134.9,0,,
108776,0,13155.4,,
108777,0,19619.4,,
108778,0,17185.2,,
108779,0,19917.6,,
108780,0,19056.6,,
108781,0,25057.7,,
108782,0,29970.6,,
108783,0,29651.1,,
108784,0,30288.1,,
108785,0,27906.9,,
108786,0,5894,,
108787,0,3540.4,,
108788,0,476.5,,
108789,0,0,,
108790,442.4,2533.3,,
108791,2558.4,1731.8,,
108792,6639.2,4666,,
108793,10222.2,3925.3,,
108794,12945.9,2786.9,,
108795,17466.3,2002.8,,
108796,17267.6,492.5,,
108797,16605.9,0,,
108798,2355.9,0,,
108799,427.8,4443.6,,
108800,0,13937.4,,
108801,0,15897.6,,
108802,0,14253.9,,
108803,0,11348.9,,
108804,0,10498.8,,
108805,0,11402.9,,
108806,0,9382.3,,
108807,0,11671.2,,
108808,0,14628.9,,
108809,0,17523.4,,
108810,0,19151.3,,
108811,0,15320.5,,
108812,0,1933.9,,
108813,343.8,0,,
108814,1929.9,0,,
108815,3769,0,,
108816,6291.9,0,,
108817,11376.8,0,,
108818,14116.3,0,,
108819,17696.5,0,,
108820,19705.8,0,,
108821,19433,0,,
108822,8609.3,219.2,,
108823,4400.1,2379.9,,
108824,1786,13291.3,,
108825,38.3,16420.4,,
108826,0,13043.4,,
108827,0,4772.5,,
108828,0,1960.7,,
108829,0,2161.3,,
108830,0,2348.1,,
108831,0,3067.6,,
108832,0,11769.8,,
108833,0,17939.9,,
108834,0,5241.9,,
108835,0,1095.7,,
108836,0,280.6,,
108837,760.3,0,,
108838,2946,0,,
108839,6162.1,0,,
108840,8618.4,0,,
108841,11913.8,0,,
108842,14698.2,0,,
108843,16269.3,0,,
108844,19074.9,0,,
108845,15410.4,0,,
108846,2031,0,,
108847,148.7,368.1,,
108848,0,10369.3,,
108849,0,11132.5,,
108850,0,11247.9,,
108851,0,14141.1,,
108852,0,13597.7,,
108853,0,17510.6,,
108854,0,19629.2,,
108855,0,22671.1,,
108856,0,24577.1,,
108857,0,21711.8,,
108858,0,1249.8,,
108859,0,0,,
108860,0,0,,
108861,0,0,,
108862,181.4,278,,
108863,529.7,966.9,,
108864,1777.6,792,,
108865,4598,1141.6,,
108866,6449.9,824,,
108867,6597.6,569.1,,
108868,6670.9,51.8,,
108869,9057.4,90.6,,
108870,2092.6,14.6,,
108871,4.5,0,,
108872,0,13951.4,,
108873,0,20865.1,,
108874,0,30068.4,,
108875,0,40589.1,,
108876,0,35218.3,,
108877,0,44571.8,,
108878,0,47241,,
108879,0,44726.9,,
108880,0,42286.6,,
108881,0,35387.2,,
108882,0,9976.5,,
108883,0,6480.1,,
108884,0,1579.6,,
108885,0,113.9,,
108886,0,2196,,
108887,0,2718.6,,
108888,0,1540.1,,
108889,17.8,1263.2,,
108890,327,2963.7,,
108891,1836.6,3067.9,,
108892,2308.4,898.1,,
108893,2179.9,3167.5,,
108894,200.2,516.3,,
108895,0,0,,
108896,0,17468.5,,
108897,0,19882.7,,
108898,0,25676.7,,
108899,0,45385.5,,
108900,0,47933.7,,
108901,0,62806,,
108902,0,73438.6,,
108903,0,85015.3,,
108904,0,93259.4,,
108905,0,87692.4,,
108906,0,63243.8,,
108907,0,51732.8,,
108908,0,20733.4,,
108909,0,11098.5,,
108910,0,9582.1,,
108911,0,5231,,
108912,0,4412,,
108913,0,4975.6,,
108914,0,8055.1,,
108915,0,5957.3,,
108916,0,3235.4,,
108917,0,2165.7,,
108918,0,31.9,,
108919,0,0,,
108920,0,23976.5,,
108921,0,36702.5,,
108922,0,61913.5,,
108923,0,76866,,
108924,0,77570.4,,
108925,0,93620.9,,
108926,0,102379.7,,
108927,0,105527.7,,
108928,0,94519.4,,
108929,0,102253.5,,
108930,0,78233.5,,
108931,0,65351.8,,
108932,0,36702,,
108933,0,20735.8,,
108934,0,12724.8,,
108935,0,10172.2,,
108936,0,8781.6,,
108937,0,6324.2,,
108938,0,6159.9,,
108939,0,4376.9,,
108940,0,7378.6,,
108941,0,7301.3,,
108942,0,1896.2,,
108943,0,10748.4,,
108944,0,45303,,
108945,0,52827.3,,
108946,0,73397.4,,
108947,0,88816.8,,
108948,0,86671.4,,
108949,0,100719.9,,
108950,0,107783.9,,
108951,0,111429,,
108952,0,123812.2,,
108953,0,121183.9,,
108954,0,88676.4,,
108955,0,76579.8,,
108956,0,39740.5,,
108957,0,26220,,
108958,0,17714.3,,
108959,0,12988.6,,
108960,0,8030,,
108961,0,5306.3,,
108962,0,6854.4,,
108963,0,6334.1,,
108964,0,3792,,
108965,0,5700.6,,
108966,0,367.1,,
108967,0,0,,
108968,0,1919,,
108969,0,2856.9,,
108970,0,2982.1,,
108971,0,6664.4,,
108972,0,17230.3,,
108973,0,23535.9,,
108974,0,5539.4,,
108975,0,14183.4,,
108976,0,25290.7,,
108977,0,25217.4,,
108978,0,22083.1,,
108979,0,10332.2,,
108980,0,2369.3,,
108981,0,3823.7,,
108982,0,6317.5,,
108983,0,5825.2,,
108984,0,5934.5,,
108985,52.9,5355.6,,
108986,280.2,4205.1,,
108987,1225,4891.8,,
108988,2329.8,5291.6,,
108989,1906.8,4688,,
108990,849.5,4308.6,,
108991,0,11666.5,,
108992,0,19523.2,,
108993,0,11720.5,,
108994,0,14579.6,,
108995,0,7043.8,,
108996,0,1929.3,,
108997,0,1553.9,,
108998,0,786.1,,
108999,0,926.3,,
109000,0,2101.4,,
109001,0,2896.2,,
109002,0,3399.9,,
109003,0,3319.5,,
109004,0,3735.2,,
109005,0,3042.1,,
109006,0,2199.8,,
109007,0,1821,,
109008,0,2798.1,,
109009,0,3043.7,,
109010,0,3092.4,,
109011,0,3089.4,,
109012,5.5,3054.4,,
109013,58.4,5048.8,,
109014,0,2328,,
109015,0,11426.1,,
109016,0,43268.8,,
109017,0,55589.2,,
109018,0,65813,,
109019,0,75852.6,,
109020,0,75038.3,,
109021,0,90744.5,,
109022,0,100213.5,,
109023,0,103703.6,,
109024,0,106669,,
109025,0,104273.1,,
109026,0,72815.1,,
109027,0,49913.7,,
109028,0,28589.6,,
109029,0,19789.3,,
109030,0,11708.1,,
109031,0,6385.3,,
109032,0,7722.8,,
109033,0,5188.1,,
109034,0,6220.1,,
109035,0,5434.1,,
109036,0,4667.2,,
109037,0,6858,,
109038,0,900.9,,
109039,0,0,,
109040,0,25185.5,,
109041,0,30338.9,,
109042,0,31395.7,,
109043,0,34246.7,,
109044,0,31471.9,,
109045,0,37700.8,,
109046,0,38672,,
109047,0,41607.7,,
109048,0,44015.8,,
109049,0,39444.4,,
109050,0,15846.4,,
109051,0,10459.1,,
109052,0,3973.9,,
109053,0,2192.9,,
109054,0,5237.9,,
109055,0,8284.7,,
109056,0,6680.8,,
109057,0,5305.5,,
109058,0,4237.4,,
109059,0,3198.7,,
109060,0,1859.4,,
109061,0,1511.1,,
109062,0,164.9,,
109063,0,0,,
109064,0,21353.6,,
109065,0,45716.2,,
109066,0,56868.8,,
109067,0,68114.5,,
109068,0,68825.4,,
109069,0,83543.5,,
109070,0,90967.1,,
109071,0,101416.2,,
109072,0,104473.1,,
109073,0,78370.4,,
109074,0,41691.6,,
109075,0,30874.7,,
109076,0,16908.8,,
109077,0,11092.7,,
109078,0,11013,,
109079,0,6050.4,,
109080,0,7020.2,,
109081,0,4827.8,,
109082,0,5222.4,,
109083,0,6535.9,,
109084,0,2880.1,,
109085,0,7539.5,,
109086,0,483,,
109087,0,0,,
109088,0,24673.7,,
109089,0,31543.9,,
109090,0,39005.6,,
109091,0,60961.2,,
109092,0,63543.5,,
109093,0,63116.3,,
109094,0,77705.9,,
109095,0,84291.2,,
109096,0,95060.9,,
109097,0,94042.5,,
109098,0,64844.6,,
109099,0,54257.9,,
109100,0,26956.6,,
109101,0,12665.1,,
109102,0,10633.6,,
109103,0,5838.3,,
109104,0,6228,,
109105,9.2,5422,,
109106,290.9,7651.6,,
109107,757.6,5463,,
109108,1604.5,3150.6,,
109109,1053.6,1662.4,,
109110,15.7,227.4,,
109111,0,8860.5,,
109112,0,46566.4,,
109113,0,56097.8,,
109114,0,65388,,
109115,0,76579.5,,
109116,0,70748.3,,
109117,0,77160.3,,
109118,0,59147.9,,
109119,0,53814.2,,
109120,0,62920.6,,
109121,0,78516.7,,
109122,0,57796,,
109123,0,49251.8,,
109124,0,20004.2,,
109125,0,10763.1,,
109126,0,8154.4,,
109127,0,5634,,
109128,0,2879.2,,
109129,0,6319.8,,
109130,75.2,4531.1,,
109131,1234.9,2008.6,,
109132,2401.8,1855.1,,
109133,2749.6,2543.4,,
109134,1.6,0,,
109135,0,0,,
109136,0,1025.2,,
109137,0,1091.7,,
109138,0,2734.4,,
109139,0,6660,,
109140,0,15966.7,,
109141,0,19174.8,,
109142,0,13342.3,,
109143,0,10111.7,,
109144,0,5717.4,,
109145,0,2112.6,,
109146,0,7150,,
109147,0,5680.1,,
109148,0,7286.3,,
109149,0,7564.7,,
109150,0,6111.7,,
109151,0,5473,,
109152,0,4660.5,,
109153,8.4,3495.1,,
109154,296.7,2924.2,,
109155,840.4,2753.4,,
109156,2300.6,3426.6,,
109157,5542,3946.7,,
109158,8989.5,3490.5,,
109159,6461.2,2939,,
109160,1199,1650.9,,
109161,15.5,1321.6,,
109162,0,1405.1,,
109163,0,1395.8,,
109164,0,1275.9,,
109165,0,1314.4,,
109166,0,1700.3,,
109167,0,2022.5,,
109168,0,1042.3,,
109169,0,32.5,,
109170,0,536.4,,
109171,14.7,741.2,,
109172,447.8,789.2,,
109173,1485.7,619.4,,
109174,1796.9,109.7,,
109175,2244.2,0,,
109176,1809.6,433.2,,
109177,1583.3,536,,
109178,3448.6,640.2,,
109179,5372.1,211.1,,
109180,7616,0.1,,
109181,5126.2,122.6,,
109182,289.4,138.7,,
109183,0,5576.1,,
109184,0,30898,,
109185,0,36707.8,,
109186,0,39613.4,,
109187,0,49516.7,,
109188,0,47610.3,,
109189,0,60933.1,,
109190,0,71080,,
109191,0,83227.8,,
109192,0,91801.9,,
109193,0,88476.2,,
109194,0,60603.9,,
109195,0,51973.2,,
109196,0,24615,,
109197,0,8843.9,,
109198,0,6306.3,,
109199,0,6339.9,,
109200,0,5027.8,,
109201,0,3957.7,,
109202,0,5473.9,,
109203,24.5,4420.6,,
109204,486.5,2650,,
109205,561.5,2240.2,,
109206,0,595.9,,
109207,0,10485.1,,
109208,0,47416.3,,
109209,0,57613.2,,
109210,0,66815.3,,
109211,0,74098.4,,
109212,0,76678.6,,
109213,0,89866.9,,
109214,0,78993.7,,
109215,0,97089.7,,
109216,0,108387.6,,
109217,0,73955.7,,
109218,0,36181.7,,
109219,0,26353,,
109220,0,15135.2,,
109221,0,11059.1,,
109222,0,11074,,
109223,0,5806.1,,
109224,0,5710.4,,
109225,0,6794.6,,
109226,0,3762.8,,
109227,37.7,6196.7,,
109228,318.3,4273.1,,
109229,224.1,3013.3,,
109230,0,52,,
109231,0,0,,
109232,0,23228.4,,
109233,0,28787.7,,
109234,0,31578.3,,
109235,0,45617.2,,
109236,0,44294.1,,
109237,0,62035.7,,
109238,0,73605.8,,
109239,0,83444.1,,
109240,0,88112.3,,
109241,0,84825.9,,
109242,0,59177.3,,
109243,0,51282.5,,
109244,0,28681.9,,
109245,0,11941.7,,
109246,0,8741,,
109247,0,5128.1,,
109248,193.7,7395.7,,
109249,826.3,3807.3,,
109250,1375.3,6891.9,,
109251,1993.7,2852.4,,
109252,3515.3,1828.4,,
109253,2862.1,2286.4,,
109254,8,140.1,,
109255,0,8253.2,,
109256,0,43799.9,,
109257,0,53938.5,,
109258,0,62795.7,,
109259,0,73917.1,,
109260,0,72284.8,,
109261,0,85518.4,,
109262,0,93550.5,,
109263,0,104543.4,,
109264,0,112071.8,,
109265,0,107604,,
109266,0,80518.9,,
109267,0,70725.3,,
109268,0,42926.5,,
109269,0,24820.5,,
109270,0,14390.6,,
109271,0,10522,,
109272,0,9381.6,,
109273,0,5647.3,,
109274,0,6481.5,,
109275,0,7192.9,,
109276,0,2835,,
109277,0,7112.1,,
109278,0,1111.7,,
109279,0,10641.1,,
109280,0,53725.5,,
109281,0,65824.6,,
109282,0,75725,,
109283,0,85269.8,,
109284,0,82973,,
109285,0,95846.2,,
109286,0,103919.1,,
109287,0,113662.3,,
109288,0,118841.7,,
109289,0,110914.7,,
109290,0,84733.2,,
109291,0,74220.7,,
109292,0,49464.8,,
109293,0,29596.2,,
109294,0,17593.3,,
109295,0,13390.7,,
109296,0,7669.7,,
109297,0,5934.1,,
109298,0,6875.4,,
109299,0,5665.2,,
109300,0,6766.8,,
109301,0,3043.4,,
109302,0,1695,,
109303,0,889.2,,
109304,0,3213.6,,
109305,0,6226.8,,
109306,0,13840.7,,
109307,0,15533.4,,
109308,0,15178.3,,
109309,0,16244.7,,
109310,0,4542.4,,
109311,0,6947,,
109312,0,18931.1,,
109313,0,20455.3,,
109314,0,2734.9,,
109315,0,2619,,
109316,0,1565.5,,
109317,0,5003,,
109318,0,3652.6,,
109319,0,8150.3,,
109320,0,7989.9,,
109321,0,5246.1,,
109322,0,5410.6,,
109323,0,4903.1,,
109324,0,2944.9,,
109325,0,5376.6,,
109326,0,3249.2,,
109327,0,4518.4,,
109328,0,1437.2,,
109329,0,14687.8,,
109330,0,22280.1,,
109331,0,31026.6,,
109332,0,29916.6,,
109333,0,36657.1,,
109334,0,37701.4,,
109335,0,59783.9,,
109336,0,55963.7,,
109337,0,61012.2,,
109338,0,52961.3,,
109339,0,56153.1,,
109340,0,31452.8,,
109341,0,9643,,
109342,0,4730.3,,
109343,0,3711.1,,
109344,0,5090.7,,
109345,0,3078.5,,
109346,0,2923.6,,
109347,0,3407.8,,
109348,0,4071.7,,
109349,0,6639.1,,
109350,0,8237.1,,
109351,0,16859.3,,
109352,0,55048.8,,
109353,0,80317.8,,
109354,0,93824.1,,
109355,0,102674.7,,
109356,0,99745.6,,
109357,0,114637.2,,
109358,0,121459.3,,
109359,0,121287.2,,
109360,0,119094.9,,
109361,0,107942.9,,
109362,0,91929.5,,
109363,0,85581.1,,
109364,0,59990.1,,
109365,0,39429,,
109366,0,28495,,
109367,0,16236.6,,
109368,0,12820.2,,
109369,0,10478.2,,
109370,0,11842.3,,
109371,0,7987.1,,
109372,0,7777.7,,
109373,0,5810.2,,
109374,0,6686.4,,
109375,0,23726.4,,
109376,0,71675.6,,
109377,0,87560.5,,
109378,0,96651.3,,
109379,0,104281.4,,
109380,0,99797.4,,
109381,0,111867.3,,
109382,0,117057.1,,
109383,0,122618.7,,
109384,0,126099.5,,
109385,0,119527.9,,
109386,0,90800.6,,
109387,0,76895.6,,
109388,0,50081.9,,
109389,0,30048.9,,
109390,0,19954.3,,
109391,0,16830.2,,
109392,0,10942.5,,
109393,0,8795.5,,
109394,0,7873.6,,
109395,0,5871.4,,
109396,0,6822.2,,
109397,0,6263.6,,
109398,0,1554.4,,
109399,0,9541.1,,
109400,0,56177.2,,
109401,0,70614.8,,
109402,0,83313.4,,
109403,0,94591.3,,
109404,0,93606.7,,
109405,0,108905.6,,
109406,0,117190.9,,
109407,0,125677,,
109408,0,131656.4,,
109409,0,126236.7,,
109410,0,97740.3,,
109411,0,86299.1,,
109412,0,60032.7,,
109413,0,39970.8,,
109414,0,27838,,
109415,0,19221.4,,
109416,0,13621.5,,
109417,0,11276.4,,
109418,0,11323,,
109419,0,9374.9,,
109420,0,9317.2,,
109421,0,6427.4,,
109422,0,6264.7,,
109423,0,6542.7,,
109424,0,46824.2,,
109425,0,72829.1,,
109426,0,92637,,
109427,0,104175.4,,
109428,0,104016.1,,
109429,0,117019.1,,
109430,0,122344.5,,
109431,0,129924.4,,
109432,0,132328.2,,
109433,0,122878,,
109434,0,90163.6,,
109435,0,84891.2,,
109436,0,61006,,
109437,0,39761,,
109438,0,28369.2,,
109439,0,25260.7,,
109440,0,15998.4,,
109441,0,13275,,
109442,0,11220.8,,
109443,0,8935.1,,
109444,0,8004.6,,
109445,0,5475.6,,
109446,0,5141.5,,
109447,0,22413.1,,
109448,0,72660.1,,
109449,0,86941.7,,
109450,0,96776.1,,
109451,0,105656.4,,
109452,0,101144.1,,
109453,0,112737.3,,
109454,0,119684.4,,
109455,0,126501.6,,
109456,0,130234.5,,
109457,0,122655.6,,
109458,0,90321.8,,
109459,0,81067.3,,
109460,0,52901.8,,
109461,0,29696,,
109462,0,20275.6,,
109463,0,17684,,
109464,0,9315.2,,
109465,0,7016.7,,
109466,0,6352.9,,
109467,0,6389.2,,
109468,0,9799.9,,
109469,0,7464.9,,
109470,0,1015,,
109471,0,78,,
109472,0,2498.2,,
109473,0,3559.3,,
109474,0,3352.4,,
109475,0,4879.4,,
109476,0,4236.6,,
109477,0,2922.9,,
109478,0,0,,
109479,0,0,,
109480,0,0,,
109481,0,0,,
109482,0,228.5,,
109483,57.2,1329.9,,
109484,1213.3,1443.5,,
109485,3717.4,1235.9,,
109486,6309.6,1794.7,,
109487,6692.2,928.9,,
109488,9966.5,368.4,,
109489,10348.3,0,,
109490,14175.4,0,,
109491,14073.6,0,,
109492,18733.6,0,,
109493,16291,0,,
109494,18379.3,0,,
109495,13499.6,0,,
109496,12826.2,0,,
109497,5894.9,0,,
109498,738.9,0,,
109499,0,0,,
109500,0,0,,
109501,0,0,,
109502,0,0,,
109503,0,0,,
109504,0,412.6,,
109505,0,795.1,,
109506,0,818,,
109507,0,0,,
109508,0,0,,
109509,0,0,,
109510,0,0,,
109511,432.6,0,,
109512,1869.9,0,,
109513,4409.4,0,,
109514,6294.9,0,,
109515,7657.2,0,,
109516,8154.4,0,,
109517,11612.4,0,,
109518,3296.9,0,,
109519,905.6,0,,
109520,0,12878.8,,
109521,0,14234.7,,
109522,0,14699.8,,
109523,0,17091.2,,
109524,0,16009.3,,
109525,0,19538.3,,
109526,0,18993,,
109527,0,19935.1,,
109528,0,22852,,
109529,0,22511.4,,
109530,0,3688.1,,
109531,0,0,,
109532,0,0,,
109533,0,0,,
109534,0,332.5,,
109535,0,1077.2,,
109536,223.4,75.2,,
109537,763.7,0,,
109538,1898.3,0,,
109539,2697.1,0,,
109540,3142.6,0,,
109541,3393.4,0,,
109542,2373.8,0,,
109543,1540.9,0,,
109544,304.8,0,,
109545,0,0,,
109546,0,0,,
109547,0,0,,
109548,0,166.5,,
109549,0,2252.2,,
109550,0,1545.6,,
109551,0,2944.9,,
109552,0,4535.4,,
109553,0,13240.7,,
109554,0,4074.2,,
109555,0,1287.6,,
109556,0,839,,
109557,0,0,,
109558,0,0,,
109559,0,0,,
109560,0,0,,
109561,0,0,,
109562,0,0,,
109563,0,0,,
109564,0,0,,
109565,0,37.9,,
109566,0,659,,
109567,0,11115.1,,
109568,0,40925.5,,
109569,0,46504,,
109570,0,57939.7,,
109571,0,74222.8,,
109572,0,74560.2,,
109573,0,88393.9,,
109574,0,82386,,
109575,0,88027,,
109576,0,103674,,
109577,0,104446.6,,
109578,0,75325.7,,
109579,0,62544.2,,
109580,0,30810.3,,
109581,0,18635.4,,
109582,0,14844.9,,
109583,0,12199.8,,
109584,0,13861.4,,
109585,0,14320.6,,
109586,0,7741.2,,
109587,0,7887.2,,
109588,0,7099.7,,
109589,0,9172.2,,
109590,0,7221.9,,
109591,0,24681.9,,
109592,0,67709.8,,
109593,0,79771.6,,
109594,0,90140.7,,
109595,0,98590.1,,
109596,0,94529.3,,
109597,0,105877.5,,
109598,0,112700.7,,
109599,0,120208.8,,
109600,0,128184.6,,
109601,0,124356.8,,
109602,0,99795.9,,
109603,0,92159.3,,
109604,0,61975.6,,
109605,0,34446.1,,
109606,0,24356.9,,
109607,0,16511.6,,
109608,0,19372.9,,
109609,0,17479.5,,
109610,0,16993.1,,
109611,0,13460.1,,
109612,0,13220.5,,
109613,0,11629.6,,
109614,0,2528.3,,
109615,0,6472,,
109616,0,41704.5,,
109617,0,50473.3,,
109618,0,58177.2,,
109619,0,67361.2,,
109620,0,65367,,
109621,0,77992.7,,
109622,0,80788.6,,
109623,0,97532,,
109624,0,103031.1,,
109625,0,99954.5,,
109626,0,73950.9,,
109627,0,67435,,
109628,0,41051.9,,
109629,0,20828.5,,
109630,0,17284.6,,
109631,0,9132,,
109632,0,8582.1,,
109633,0,5525.4,,
109634,0,8013.1,,
109635,0,3875.7,,
109636,0,5019.2,,
109637,0,3084.6,,
109638,0,672.7,,
109639,0,3835.7,,
109640,0,17529.6,,
109641,0,23596.9,,
109642,0,26578,,
109643,0,32473.7,,
109644,0,33537.3,,
109645,0,37224.7,,
109646,0,27682.4,,
109647,0,34098,,
109648,0,36389.5,,
109649,0,29613.6,,
109650,0,27306.1,,
109651,0,22609,,
109652,0,3898.5,,
109653,0,4307.4,,
109654,0,3863.9,,
109655,0,1775.1,,
109656,0,8217.1,,
109657,0,6218.5,,
109658,0,4630.5,,
109659,0,2166.9,,
109660,0,2670.1,,
109661,0,2965.5,,
109662,0,2133.2,,
109663,0,1303.5,,
109664,0,8561.7,,
109665,0,15962.8,,
109666,0,17455.6,,
109667,0,13291.7,,
109668,0,13818.7,,
109669,0,10228.7,,
109670,0,9196,,
109671,0,11873.1,,
109672,0,20339.7,,
109673,0,24016.2,,
109674,0,26568.7,,
109675,0,7545.7,,
109676,0,2598.7,,
109677,0,170,,
109678,0,3381.6,,
109679,0,4526.5,,
109680,0,6328.3,,
109681,0,6760,,
109682,0,3284.7,,
109683,0,3198.8,,
109684,22,3231.1,,
109685,7,3437.3,,
109686,0,13.5,,
109687,0,6211.7,,
109688,0,43320.1,,
109689,0,56803.4,,
109690,0,64046.7,,
109691,0,76678.1,,
109692,0,80631.3,,
109693,0,95718.2,,
109694,0,103919.2,,
109695,0,112845.2,,
109696,0,122665.2,,
109697,0,117319.3,,
109698,0,90067.2,,
109699,0,76683.5,,
109700,0,43121.9,,
109701,0,26941,,
109702,0,16873,,
109703,0,18272.2,,
109704,0,14702.4,,
109705,0,11040.1,,
109706,0,11234.7,,
109707,0,7558.6,,
109708,0,7555,,
109709,0,11720.1,,
109710,0,3842.6,,
109711,0,18247.1,,
109712,0,63826.5,,
109713,0,76087.7,,
109714,0,85993.3,,
109715,0,89933.7,,
109716,0,89893.4,,
109717,0,104600.2,,
109718,0,105669.8,,
109719,0,95422.2,,
109720,0,91038.5,,
109721,0,80179.1,,
109722,0,48425.4,,
109723,0,35347.5,,
109724,0,17931.6,,
109725,0,13477.3,,
109726,0,12825.5,,
109727,0,12907.8,,
109728,0,12881.6,,
109729,0,10448.9,,
109730,0,8980.6,,
109731,0,9072.1,,
109732,0,7509.4,,
109733,0,10177.3,,
109734,0,602.3,,
109735,0,1444.4,,
109736,0,29325.5,,
109737,0,33435.3,,
109738,0,35611.8,,
109739,0,39938,,
109740,0,37112.5,,
109741,0,45579.3,,
109742,0,46390.4,,
109743,0,47910.8,,
109744,0,51346,,
109745,0,50261.8,,
109746,0,28579.6,,
109747,0,21241,,
109748,0,8591.8,,
109749,0,4774.4,,
109750,0,7140.8,,
109751,0,7305.3,,
109752,0,7567.9,,
109753,0,7827.6,,
109754,0,6275.5,,
109755,0,4629.8,,
109756,0,3833.3,,
109757,0,3044.2,,
109758,0,86.4,,
109759,0,2010.3,,
109760,0,35474.1,,
109761,0,51150.4,,
109762,0,66936.5,,
109763,0,76286.1,,
109764,0,75309.8,,
109765,0,85528.5,,
109766,0,94058.6,,
109767,0,100735.3,,
109768,0,110343,,
109769,0,107656.3,,
109770,0,81986.7,,
109771,0,73843.5,,
109772,0,45112.4,,
109773,0,22230.8,,
109774,0,17013.8,,
109775,0,18026.9,,
109776,0,15496.7,,
109777,0,11201.6,,
109778,0,9904.3,,
109779,0,14047.4,,
109780,0,9252.5,,
109781,0,7909.4,,
109782,0,552.3,,
109783,0,13100.9,,
109784,0,57947.3,,
109785,0,69638.4,,
109786,0,81568.4,,
109787,0,92692.8,,
109788,0,90289.3,,
109789,0,103730.7,,
109790,0,111311.5,,
109791,0,119418.9,,
109792,0,125649,,
109793,0,117843.7,,
109794,0,94489.5,,
109795,0,84853.7,,
109796,0,52830.7,,
109797,0,31264.5,,
109798,0,22611.3,,
109799,0,16140.6,,
109800,0,13661.4,,
109801,0,10410.9,,
109802,0,10322.5,,
109803,0,6087,,
109804,0,6000.7,,
109805,0,7607.2,,
109806,0,2603.6,,
109807,0,11973.6,,
109808,0,24454.7,,
109809,0,35330.4,,
109810,0,44406.2,,
109811,0,55042,,
109812,0,60032,,
109813,0,62565.9,,
109814,0,52535.9,,
109815,0,58111.6,,
109816,0,61615.4,,
109817,0,55113.1,,
109818,0,51917,,
109819,0,54449.9,,
109820,0,27473.6,,
109821,0,11158.2,,
109822,0,7070.4,,
109823,0,4571.4,,
109824,0,9135.4,,
109825,0,5436.1,,
109826,0,5441.6,,
109827,0,3399.5,,
109828,0,3724.7,,
109829,0,5517.6,,
109830,0,4360.2,,
109831,0,2569.8,,
109832,0,5715,,
109833,0,17708.4,,
109834,0,29168.5,,
109835,0,44050.5,,
109836,0,42079.9,,
109837,0,47493.7,,
109838,0,54968.9,,
109839,0,71880.7,,
109840,0,69658.9,,
109841,0,67910.5,,
109842,0,59626,,
109843,0,43498.2,,
109844,0,20246,,
109845,0,9895.8,,
109846,0,6919.7,,
109847,0,4636.5,,
109848,0,4904.9,,
109849,0,4705.7,,
109850,0,6152.5,,
109851,0,4191.5,,
109852,0,3762.8,,
109853,0,3701.3,,
109854,0,4937.1,,
109855,0,19284.2,,
109856,0,68901.4,,
109857,0,88478.4,,
109858,0,102339.4,,
109859,0,112758.8,,
109860,0,110256.8,,
109861,0,124158.2,,
109862,0,131982.6,,
109863,0,137136.3,,
109864,0,133555.9,,
109865,0,124690.6,,
109866,0,95042,,
109867,0,80565.1,,
109868,0,54774,,
109869,0,38956.7,,
