,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
264,54720.000000,25.051196,27.888645,26.457277,26.455080,25.802980,25.714687,27.561890,26.457277,3.677461,25.352664,26.439544,25.245987,3.973571,24.052430,25.584012,24.442263,3.801094,23.300513
265,55440.000000,25.895008,28.997896,27.199859,27.492368,26.647629,26.711234,28.708309,27.199859,5.234687,25.691410,27.478997,25.920183,5.409463,24.361369,26.594985,25.095034,5.205193,23.595084
266,56184.000000,27.037014,30.050260,28.169943,28.677063,27.740472,27.916835,29.836624,28.169943,7.214856,26.503261,28.666965,26.929790,7.520016,25.192615,27.833112,26.127188,7.384732,24.421265
267,56904.000000,28.688327,31.619755,29.700210,30.326557,29.339697,29.596815,31.475639,29.700210,10.401100,27.924781,30.319617,28.482268,10.763851,26.644918,29.541599,27.713160,10.711656,25.884720
268,57648.000000,29.222848,32.080910,30.180176,30.810546,29.826008,30.129942,31.955864,30.180176,10.968137,28.404489,30.804725,28.969631,11.335080,27.134537,30.081954,28.241013,11.371203,26.400071
269,58392.000000,29.612542,32.518946,30.611538,31.228307,30.241883,30.514370,32.397922,30.611538,11.401732,28.825155,31.222417,29.383916,11.734375,27.545416,30.469005,28.633728,11.713797,26.798451
270,59112.000000,28.617390,31.586836,29.708113,30.240665,29.284034,29.500825,31.430058,29.708113,8.712139,27.986168,30.233279,28.453445,9.005033,26.673610,29.440674,27.676495,8.925824,25.912315
271,59856.000000,27.001068,30.035892,28.309754,28.580204,27.742656,27.797932,29.788696,28.309754,5.166135,26.830811,28.568683,27.019883,5.410157,25.471083,27.701577,26.200486,5.243503,24.699395
272,60576.000000,26.149594,29.006572,27.594243,27.565043,26.900563,26.821111,28.699615,27.594243,3.440507,26.488872,27.550780,26.331624,3.794664,25.112468,26.699704,25.520897,3.669078,24.342089
273,61320.000000,25.043062,27.020314,26.464522,26.023616,25.716595,25.437574,26.711480,26.464522,0.820445,26.217565,26.009587,25.460227,1.825088,24.910868,25.312298,24.735364,1.916694,24.158431
274,62064.000000,24.688789,26.381603,26.053180,25.563838,25.345959,25.014352,26.064697,26.053180,0.039535,26.041664,25.549317,25.168020,1.308924,24.786723,24.885438,24.464046,1.446564,24.042654
275,62736.000000,25.051785,27.148491,26.464093,26.095539,25.743707,25.487588,26.816475,26.464093,1.171504,26.111711,26.080279,25.449206,2.098023,24.818132,25.352424,24.708198,2.141751,24.063971
276,63480.000000,26.074382,28.917094,27.502408,27.500829,26.838724,26.750631,28.590753,27.502408,3.635738,26.414062,27.485308,26.272963,4.049975,25.060617,26.620073,25.450735,3.906301,24.281398
277,64200.000000,26.911012,30.011071,28.233578,28.525708,27.673916,27.737414,29.722721,28.233578,5.199993,26.744434,28.512390,26.940251,5.489810,25.368111,27.621615,26.098893,5.317247,24.576171
278,64944.000000,28.047136,31.054583,29.193017,29.698704,28.758222,28.934007,30.842137,29.193017,7.191560,27.543896,29.688659,27.944090,7.607799,26.199521,28.850721,27.128753,7.509237,25.406785
279,65664.000000,29.697057,32.621176,30.717655,31.341836,30.353630,30.609754,32.478008,30.717655,10.396940,28.957301,31.334941,29.494984,10.867088,27.655027,30.554883,28.716684,10.856702,26.878486
280,66408.000000,30.222790,33.072315,31.187213,31.815093,30.830287,31.132898,32.948167,31.187213,10.971512,29.426259,31.809313,29.973639,11.437049,28.137965,31.085240,29.237134,11.514505,27.389028
281,67152.000000,30.603976,33.501345,31.608808,32.223076,31.236935,31.508209,33.381214,31.608808,11.412061,29.836402,32.217228,30.379179,11.834720,28.541130,31.463163,29.622048,11.854462,27.780933
282,67872.000000,29.592432,32.552543,30.689569,31.219949,30.263135,30.478954,32.396874,30.689569,8.712532,28.982263,31.212613,29.432340,9.084891,27.652067,30.419208,28.647544,9.040960,26.875880
283,68616.000000,27.957064,30.986660,29.274561,29.544533,28.704357,28.759544,30.740742,29.274561,5.156860,27.808380,29.533069,27.979233,5.465160,26.425397,28.663653,27.149533,5.325470,25.635414
284,69336.000000,27.091707,29.950980,28.547145,28.518608,27.849595,27.770417,29.644752,28.547145,3.430734,27.449539,28.504375,27.276663,3.837398,26.048951,27.649258,26.454507,3.734372,25.259756
285,70080.000000,25.969454,27.958084,27.404881,26.963341,26.651213,26.371555,27.648380,27.404881,0.808386,27.161382,26.949270,26.390413,1.855338,25.831555,26.245896,25.653519,1.966618,25.061142
286,70824.000000,25.603175,27.308471,26.982226,26.491323,26.268811,25.935904,26.990150,26.982226,0.027140,26.974303,26.476735,26.086878,1.335266,25.697022,25.806390,25.370930,1.491457,24.935471
287,71496.000000,25.959548,28.067779,27.384943,27.015990,26.659279,26.402605,27.734880,27.384943,1.162667,27.035007,27.000687,26.360547,2.126875,25.720406,26.267050,25.608116,2.189315,24.949182
288,72240.000000,26.977871,29.824754,28.415175,28.414203,27.748218,27.660348,29.498919,28.415175,3.632407,27.331432,28.398703,27.179043,4.087961,25.959383,27.529952,26.346923,3.965183,25.163894
289,72960.000000,27.808859,30.906041,29.138274,29.430040,28.576325,28.639727,30.618887,29.138274,5.200007,27.657661,29.416775,27.840932,5.534458,26.265090,28.524369,26.991133,5.384820,25.457898
290,73704.000000,28.940776,31.942773,30.091510,30.595869,29.655099,29.830356,31.731450,30.091510,7.199836,28.451570,30.585876,28.840669,7.661990,27.095462,29.747484,28.018824,7.589342,26.290165
291,74424.000000,30.590297,33.507631,31.613938,32.236133,31.248907,31.504125,33.365348,31.613938,10.421140,29.862527,32.229278,30.391082,10.937525,28.552886,31.449577,29.608263,10.956079,27.766949
292,75168.000000,31.109594,33.951228,32.076345,32.701947,31.718726,32.020135,33.827913,32.076345,10.999459,30.324778,32.696205,30.863433,11.509405,29.030660,31.972784,30.123092,11.615660,28.273400
293,75912.000000,31.484449,34.373467,32.491023,33.103001,32.118679,32.388849,34.254165,32.491023,11.443658,30.727882,33.097192,31.262480,11.908192,29.427767,32.344102,30.501990,11.956214,28.659878
294,76632.000000,30.459471,33.410947,31.558621,32.087009,31.131714,31.346647,33.256312,31.558621,8.731809,29.860930,32.079721,30.302207,9.142363,28.524694,31.287281,29.513403,9.123666,27.739525
295,77376.000000,28.808690,31.833272,30.129739,30.399267,29.558706,29.613816,31.588571,30.129739,5.163671,28.670906,30.387858,28.833198,5.502857,27.278539,29.518370,27.997628,5.382802,26.476887
296,78096.000000,27.932132,30.793062,29.392982,29.365092,28.693895,28.614995,30.487594,29.392982,3.435065,28.298370,29.350893,28.119021,3.865805,26.887150,28.494101,27.289883,3.779027,26.085664
297,78840.000000,26.796932,28.795471,28.241143,27.799251,27.484025,27.203912,28.485112,28.241143,0.809667,27.997173,27.785148,27.220543,1.873769,26.655937,27.077962,26.475754,1.998562,25.873546
298,79584.000000,26.420966,28.137257,27.809864,27.317792,27.092370,26.758429,27.817792,27.809864,0.027106,27.801936,27.303150,26.907937,1.351236,26.512725,26.628427,26.183867,1.519958,25.739306
299,80256.000000,26.772330,28.890623,28.206387,27.837255,27.477349,27.220276,28.557057,28.206387,1.164775,27.855718,27.821920,27.175850,2.145972,26.529779,27.084421,26.415654,2.221362,25.746886
300,81000.000000,27.787832,30.638105,29.230749,29.230369,28.562009,28.474375,30.312831,29.230749,3.638456,28.148667,29.214893,27.990735,4.116182,26.766577,28.344166,27.152021,4.008538,25.959876
301,81720.000000,28.614535,31.708824,29.947745,30.239167,29.384710,29.448022,31.422825,29.947745,5.208368,28.472666,30.225952,28.648623,5.569401,27.071294,29.333094,27.793324,5.436784,26.253554
302,82464.000000,29.743557,32.740382,30.896892,31.400016,30.459707,30.634475,32.530122,30.896892,7.215206,29.263662,31.390071,29.645638,7.706476,27.901204,30.551998,28.819624,7.653198,27.087251
303,83184.000000,31.393641,34.304602,32.418805,33.039159,32.053299,32.307683,34.163151,32.418805,10.450500,30.674458,33.032344,31.196636,10.997856,29.360927,32.253440,30.411014,11.038102,28.568588
304,83928.000000,31.908099,34.742344,32.875963,33.499456,32.518045,32.818346,34.619811,32.875963,11.031150,31.132114,33.493749,31.664304,11.572610,29.834860,32.771283,30.921603,11.700617,29.071922
305,84672.000000,32.278198,35.159401,33.285543,33.895402,32.913014,33.182167,35.040875,33.285543,11.477659,31.530211,33.889630,32.058475,11.973448,30.227320,33.137699,31.295910,12.042980,29.454121
306,85392.000000,31.241920,34.185310,32.342107,32.868650,31.914987,32.129104,34.031647,32.342107,8.753371,30.652568,32.861406,31.086870,9.193731,29.312334,32.070095,30.295434,9.194381,28.520772
307,86136.000000,29.578044,32.597787,30.901468,31.170583,30.329906,30.384946,32.354249,30.901468,5.172782,29.448686,31.159225,29.604251,5.536650,28.049277,30.289927,28.764463,5.431575,27.238999
308,86856.000000,28.692167,31.554279,30.157100,30.129843,29.456841,29.378222,31.249585,30.157100,3.441468,29.064615,30.115677,28.880360,3.891407,27.645043,29.257602,28.045956,3.816841,26.834310
309,87600.000000,27.546083,29.553398,28.997471,28.555430,28.237475,27.957039,29.242542,28.997471,0.813247,28.752399,28.541304,27.971624,1.890428,27.401945,27.830865,27.220618,2.025046,26.610371
310,88344.000000,27.162085,28.888215,28.559168,28.066219,27.838220,27.503446,28.567808,28.559168,0.029500,28.550528,28.051533,27.651571,1.365596,27.251609,27.373041,26.920993,1.543438,26.468944
311,89016.000000,27.509539,29.636757,28.950704,28.581553,28.218860,27.961503,29.302685,28.950704,1.169075,28.598723,28.566192,27.914944,2.163067,27.263696,27.825417,27.148536,2.248204,26.471655
312,89760.000000,28.523140,31.376204,29.970426,29.970624,29.300305,29.212914,31.051527,29.970426,3.646386,28.889325,29.955174,28.727295,4.141442,27.499417,29.082911,27.883402,4.045759,26.683892
313,90480.000000,29.346589,32.437988,30.682554,30.973648,30.118757,30.181985,32.153105,30.682554,5.218522,29.212002,30.960482,29.382247,5.600659,27.804011,30.067476,28.522720,5.481851,26.977964
314,91224.000000,30.473676,33.465557,31.628767,32.130732,31.191076,31.365389,33.256311,31.628767,7.232075,30.001224,32.120834,30.377537,7.746431,28.634240,31.283289,29.548405,7.709048,27.813521
315,91944.000000,32.124998,35.029920,33.151052,33.769686,32.785273,33.038880,34.889256,33.151052,10.480517,31.412848,33.762908,31.929843,11.052479,30.096779,32.984927,31.142221,11.110610,29.299515
316,92688.000000,32.635738,35.463002,33.604149,34.225673,33.246110,33.545379,35.341208,33.604149,11.063258,31.867091,34.219999,32.393957,11.629992,30.567915,33.498590,31.649621,11.776020,29.800651
317,93432.000000,33.002185,35.876011,34.009803,34.617682,33.637242,33.905447,35.758218,34.009803,11.511759,32.261389,34.611945,32.784377,12.032916,30.956809,33.861245,32.020402,12.120317,30.179559
318,94152.000000,31.956162,34.891918,33.056841,33.581658,32.629669,32.843024,34.739172,33.056841,8.775542,31.374510,33.574457,31.802979,9.240559,30.031500,32.784354,31.009658,9.257345,29.234961
319,94896.000000,30.280900,33.295956,31.606001,31.874728,31.034106,31.089083,33.053534,31.606001,5.182859,30.158469,31.863421,30.308455,5.567524,28.753489,30.994476,29.465385,5.474878,27.936295
320,95616.000000,29.387090,32.250015,30.855333,30.828692,30.154119,30.075779,31.946100,30.855333,3.448603,29.764566,30.814560,29.576233,3.915133,28.337906,29.955439,28.737550,3.850516,27.519660
321,96360.000000,28.231678,30.246858,29.689322,29.247286,28.926768,28.646112,29.935629,29.689322,0.817423,29.443015,29.233141,28.658691,1.906436,28.084242,28.519766,27.902435,2.048745,27.285105
322,97104.000000,27.840897,29.575930,29.245314,28.751712,28.521198,28.185746,29.254742,29.245314,0.032156,29.235886,28.736989,28.332380,1.379972,27.927772,28.055006,27.596200,1.564820,27.137394
323,97776.000000,28.185251,30.320480,29.632895,29.263845,28.898402,28.640850,29.986026,29.632895,1.173044,29.279764,29.248466,28.592096,2.180354,27.935727,28.504585,27.820298,2.273092,27.136011
324,98520.000000,29.197625,32.053008,30.649026,30.649787,29.977471,29.890326,31.728950,30.649026,3.653285,29.569102,30.634364,29.402690,4.166642,28.171016,29.760541,28.554293,4.080628,27.348045
325,99240.000000,30.018599,33.107118,31.357296,31.648078,30.792579,30.855730,32.823315,31.357296,5.227188,29.891277,31.634960,30.055495,5.631688,28.476030,30.741626,29.192282,5.524287,27.642939
326,99984.000000,31.144499,34.131627,32.301412,32.802283,31.863050,32.036935,33.923350,32.301412,7.246791,30.679473,32.792429,31.049843,7.785842,29.307257,31.955197,30.217987,7.761819,28.480778
327,100704.000000,32.797577,35.696740,33.824603,34.441617,33.458420,33.711298,35.556824,33.824603,10.507451,32.092382,34.434874,32.604023,11.105727,30.773173,33.657620,31.814670,11.179122,29.971720
328,101448.000000,33.305422,36.126043,34.274457,34.894126,33.916180,34.214480,36.004949,34.274457,11.092262,32.543966,34.888485,33.065413,11.685688,31.242341,34.167951,32.319675,11.847246,30.471399
329,102192.000000,33.669008,36.535817,34.676954,35.282969,34.304266,34.571582,36.418719,34.676954,11.542856,32.935189,35.277265,33.452892,12.090311,31.628518,34.527631,32.687724,12.193251,30.847817
330,102912.000000,32.614363,35.542856,33.715548,34.238740,33.288239,33.500878,35.390983,33.715548,8.795774,32.040112,34.231579,32.462817,9.285723,30.694055,33.442531,31.667884,9.316620,29.893237
331,103656.000000,30.928947,33.939447,32.255610,32.523968,31.683336,31.738256,33.698098,32.255610,5.192083,30.813122,32.512709,30.957635,5.597327,29.402560,31.644046,30.111692,5.515545,28.579339
332,104376.000000,30.028223,32.891664,31.499444,31.473405,30.797339,30.719276,32.588529,31.499444,3.455362,30.410360,31.459306,30.218118,3.937945,28.976930,30.599218,29.375656,3.882021,28.152094
333,105120.000000,28.864654,30.886954,30.327893,29.885981,29.563049,29.282253,30.575448,30.327893,0.821760,30.080338,29.871822,29.292873,1.921828,28.713924,29.155775,28.531945,2.070810,27.908115
334,105864.000000,28.468012,30.211179,29.878968,29.384892,29.152031,28.816027,29.889338,29.878968,0.035337,29.868598,29.370137,28.961189,1.393595,28.552241,28.685004,28.220021,1.584549,27.755038
335,106536.000000,28.809846,30.952331,30.263198,29.894342,29.526385,29.268708,30.617595,30.263198,1.177562,29.908801,29.878948,29.217892,2.196502,28.556836,29.132306,28.441319,2.295956,27.750331
336,107280.000000,29.821450,32.678767,31.276368,31.277678,30.603609,30.516711,32.355343,31.276368,3.660620,30.197393,31.262283,30.027269,4.190009,28.792256,30.387153,29.174933,4.112674,27.962714
337,108000.000000,30.640494,33.726151,31.981444,32.271926,31.415985,31.479062,33.443393,31.981444,5.236235,30.519495,32.258855,30.678473,5.660423,29.098091,31.365353,29.812083,5.563319,28.258813
338,108744.000000,31.765710,34.748253,32.924074,33.423905,32.485178,32.658658,34.540906,32.924074,7.261574,31.307243,33.414094,31.672376,7.822470,29.930658,32.577268,30.838215,7.810499,29.099162
339,109464.000000,33.420862,36.314505,34.448605,35.064084,34.082110,34.334298,36.175304,34.448605,10.533710,32.721907,35.057374,33.228753,11.155490,31.400132,34.280884,32.437980,11.242622,30.595076
340,110208.000000,33.926495,36.740763,34.895963,35.513874,34.537500,34.834885,36.620338,34.895963,11.120254,33.171587,35.508263,33.688082,11.738092,31.867901,34.788604,32.941226,11.913480,31.093848
341,110952.000000,34.287987,37.148093,35.296180,35.900430,34.923351,35.189826,37.031657,35.296180,11.572253,33.560703,35.894757,34.073370,12.145106,32.251983,35.146116,33.307268,12.261536,31.468420
342,111672.000000,33.225755,36.147305,34.327554,34.849206,33.899965,34.111928,35.996266,34.327554,8.813855,32.658843,34.842083,33.075612,9.330207,31.309140,34.053890,32.279316,9.373000,30.504743
343,112416.000000,31.531219,34.537277,32.859974,33.127981,32.286884,32.341750,34.296964,32.859974,5.198303,31.422984,33.116769,31.560735,5.628944,30.004701,32.247924,30.712127,5.555738,29.176329
344,113136.000000,30.624301,33.488019,32.099605,32.074152,31.395816,31.318026,33.185661,32.099605,3.457408,31.013549,32.060088,30.814578,3.965023,29.569068,31.198251,29.968358,3.915306,28.738466
345,113880.000000,29.453327,31.482129,30.923828,30.482132,30.155599,29.874726,31.170423,30.923828,0.818864,30.677232,30.467963,29.882280,1.944863,29.296597,29.748147,29.116390,2.097864,28.484632
346,114624.000000,29.051252,30.801912,30.471265,29.976855,29.739950,29.403493,30.479520,30.471265,0.028113,30.463010,29.962074,29.545592,1.418330,29.129110,29.272229,28.798706,1.612583,28.325184
347,115296.000000,29.390680,31.539799,30.853207,30.484617,30.111991,29.854243,31.204860,30.853207,1.168868,30.501554,30.469212,29.799423,2.226330,29.129633,29.717738,29.016900,2.329532,28.316062
348,116040.000000,30.401584,33.260518,31.864355,31.866204,31.187843,31.101192,32.937736,31.864355,3.651823,30.790975,31.850838,30.607722,4.229291,29.364607,30.971864,29.749834,4.157556,28.527804
349,116760.000000,31.219069,34.301878,32.566881,32.857082,31.998018,32.061025,34.020135,32.566881,5.227522,31.113628,32.844056,31.257735,5.706182,29.671414,31.947701,30.386348,5.616370,28.824994
350,117504.000000,32.344266,35.322361,33.508076,34.006923,33.066393,33.239488,35.115909,33.508076,7.256919,31.900244,33.997153,32.251977,7.876814,30.506802,33.158434,31.413789,7.874420,29.669143
351,118224.000000,34.002087,36.890404,35.033616,35.647639,34.665119,34.916655,36.751887,35.033616,10.539185,33.315344,35.640961,33.811258,11.222665,31.981554,34.863494,33.017622,11.321833,31.171751
352,118968.000000,34.505934,37.314082,35.478560,36.094803,35.118432,35.414948,37.194297,35.478560,11.128571,33.762822,36.089221,34.268991,11.806329,32.448761,35.368905,33.519681,11.994389,31.670457
353,119712.000000,34.865524,37.719175,35.876347,36.478918,35.502114,35.767790,37.603374,35.876347,11.583634,34.149319,36.473276,34.652346,12.213465,32.831416,35.724310,33.884055,12.343079,32.043801
354,120432.000000,33.796018,36.710887,34.900913,35.421102,34.471736,34.683056,36.560645,34.900913,8.817263,33.241180,35.414016,33.647241,9.385921,31.880467,34.625314,32.848251,9.440580,31.071187
355,121176.000000,32.092725,35.094441,33.426186,33.693861,32.850899,32.905714,34.855128,33.426186,5.193993,31.997244,33.682694,32.123078,5.668972,30.563463,32.812260,31.270399,5.604436,29.728539
356,121896.000000,31.180157,34.043955,32.661518,32.636637,31.955035,31.877513,33.742367,32.661518,3.452043,31.580670,32.622607,31.370909,3.997706,30.119211,31.758021,30.519742,3.954847,29.281464
357,122640.000000,30.002662,32.037433,31.481207,31.039800,30.709276,30.428376,31.725590,31.481207,0.811870,31.236824,31.025623,30.432472,1.970524,29.839320,30.301725,29.660877,2.128980,29.020028
358,123384.000000,29.595981,31.353573,31.024650,30.530023,30.289307,29.952480,31.030717,31.024650,0.020651,31.018583,30.515220,30.091634,1.441787,29.668049,29.821012,29.338801,1.641335,28.856590
359,124056.000000,29.933584,32.088791,31.403972,31.035707,30.659213,30.401440,31.753713,31.403972,1.163033,31.054232,31.020294,30.343268,2.251395,29.666241,30.264859,29.554984,2.360630,28.845109
360,124800.000000,30.944261,33.804545,32.412807,32.415178,31.733818,31.647413,33.482409,32.412807,3.648845,31.343205,32.399841,31.151047,4.260140,29.902254,31.518320,30.288193,4.196458,29.058067
361,125520.000000,31.760530,34.840519,33.112812,33.402738,32.541990,32.604931,34.559760,33.112812,5.226294,31.665865,33.389755,31.800195,5.741402,30.210635,32.491981,30.924586,5.661342,29.357192
362,126264.000000,32.885804,35.859591,34.052877,34.550778,33.609703,33.782431,35.654000,34.052877,7.260769,32.451753,34.541047,32.794777,7.918979,31.048507,33.701701,31.953351,7.928408,30.205002
363,126984.000000,34.546188,37.429376,35.579798,36.192428,35.210299,35.461211,37.291516,35.579798,10.553248,33.868081,36.185782,34.356751,11.276522,32.527720,35.408293,33.560926,11.389572,31.713558
364,127728.000000,35.048561,37.850828,36.022855,36.637503,35.661928,35.957616,37.731656,36.022855,11.144666,34.314054,36.631949,34.813159,11.862008,32.994368,35.911801,34.062000,12.064261,32.212198
365,128472.000000,35.406675,38.254128,36.418834,37.019803,36.043940,36.308856,38.138934,36.418834,11.601802,34.698734,37.014189,35.194973,12.270328,33.375756,36.265597,34.425051,12.414194,32.584504
366,129192.000000,34.330650,37.239103,35.437224,35.956015,35.007273,35.217981,37.089625,35.437224,8.826846,33.784823,35.948964,34.183293,9.431916,32.417622,35.160523,33.382223,9.499379,31.603923
367,129936.000000,32.619484,35.616967,33.955900,34.223253,33.379419,33.434187,35.378620,33.955900,5.195124,32.533179,34.212130,32.650796,5.701277,31.089462,33.341093,31.794788,5.646397,30.248483
368,130656.000000,31.701890,34.565599,33.187477,33.163151,32.479335,32.402078,34.264773,33.187477,3.451544,32.110181,33.149154,31.893243,4.023810,30.637331,32.282866,31.037917,3.988686,29.792969
369,131400.000000,30.518537,32.558805,32.003299,31.562243,31.228686,30.947804,32.246879,32.003299,0.809621,31.759719,31.548061,30.949232,1.990409,30.350403,30.821103,30.172748,2.155027,29.524392
370,132144.000000,30.107757,31.871788,31.543349,31.048606,30.804932,30.467807,31.548544,31.543349,0.017673,31.538155,31.033784,30.604686,1.460002,30.175589,30.336167,29.846717,1.665350,29.357268
371,132816.000000,30.443849,32.604667,31.920468,31.552575,31.173049,30.915289,32.269507,31.920468,1.161305,31.571429,31.537157,30.854454,2.271453,30.171752,30.778657,30.061212,2.387045,29.343767
372,133560.000000,31.454506,34.315910,32.927435,32.930315,32.246706,32.160545,33.994422,32.927435,3.649529,31.860449,32.915007,31.661942,4.285992,30.408878,32.031689,30.794868,4.230434,29.558046
373,134280.000000,32.269821,35.347019,33.625360,33.915017,33.053217,33.116094,35.067216,33.625360,5.228508,32.183505,33.902078,32.310464,5.771567,30.718850,33.003508,31.431322,5.701117,29.859136
374,135024.000000,33.395354,36.364957,34.564738,35.061728,34.120566,34.292942,36.160198,34.564738,7.267802,32.969278,35.052036,33.305530,7.955864,31.559023,34.212524,32.461445,7.976698,30.710365
375,135744.000000,35.058350,37.936578,36.093345,36.704637,35.723196,35.973512,37.799350,36.093345,10.570039,34.387340,36.698020,34.870225,11.324625,33.042430,35.920829,34.072660,11.450854,32.224492
376,136488.000000,35.559542,38.356134,36.534875,37.147993,36.173467,36.468363,38.237550,36.534875,11.163280,34.832200,37.142466,35.325592,11.912000,33.508718,36.422768,34.572997,12.127683,32.723227
377,137232.000000,35.916474,38.757947,36.929396,37.528827,36.554131,36.818319,38.643335,36.929396,11.622233,35.215456,37.523242,35.706159,12.321645,33.889076,36.775272,34.934990,12.478959,33.094708
378,137952.000000,34.834483,37.736746,35.942084,36.459532,35.511687,35.721810,37.588005,35.942084,8.838778,34.296163,36.452516,34.688463,9.473162,32.924409,35.664625,33.885749,9.552763,32.106873
379,138696.000000,33.116093,36.109440,34.454612,34.721654,33.877366,33.932088,35.872028,34.454612,5.198589,33.037195,34.710573,33.148309,5.729838,31.586045,33.839344,32.289521,5.684209,30.739698
380,139416.000000,32.193952,35.057430,33.682814,33.659028,32.973488,32.896492,34.757358,33.682814,3.453251,32.608270,33.645066,32.385858,4.046703,31.126650,32.777558,31.526973,4.018994,30.276388
381,140160.000000,31.005272,33.050630,32.495228,32.054573,31.718448,31.437621,32.738668,32.495228,0.809623,32.251787,32.040388,31.436749,2.007555,30.833110,31.310890,30.655995,2.178019,30.001100
382,140904.000000,30.590799,32.360843,32.032300,31.537523,31.291314,30.953953,32.037272,32.032300,0.016913,32.027328,31.522685,31.088865,1.475686,30.655044,30.822167,30.326378,1.686478,29.830589
383,141576.000000,30.925611,33.091629,32.407506,32.040023,31.657896,31.400182,32.756433,32.407506,1.161606,32.058579,32.024603,31.337027,2.288992,30.649451,31.263518,30.539431,2.410543,29.815343
384,142320.000000,31.936392,34.798721,33.412898,33.416273,32.730813,32.644895,34.477879,33.412898,3.652034,32.347917,33.400994,32.144405,4.309096,30.887816,32.516277,31.273666,4.261161,30.031056
385,143040.000000,32.750946,35.825380,34.109043,34.398438,33.535911,33.598727,35.546507,34.109043,5.232438,32.671580,34.385540,32.792485,5.798799,31.199430,33.486496,31.910318,5.737365,30.334140
386,143784.000000,33.876876,36.842405,35.048012,35.544123,34.603106,34.775143,36.638451,35.048012,7.276402,33.457574,35.534468,33.788164,7.989501,32.041860,34.695029,32.941844,8.020982,31.188659
387,144504.000000,35.542514,38.415933,36.578478,37.188482,36.207875,36.457618,38.279315,36.578478,10.588037,34.877642,37.181894,35.355608,11.368983,33.529323,36.405161,34.556633,11.507448,32.708104
388,145248.000000,36.042755,38.833852,37.018754,37.630399,36.657037,36.951173,38.715837,37.018754,11.182960,35.321671,37.624897,35.810160,11.958249,33.995422,36.905790,35.056430,12.186391,33.207070
389,145992.000000,36.398737,39.234424,37.412081,38.010032,37.036602,37.300091,39.120374,37.412081,11.643583,35.703788,38.004474,36.189714,12.369252,34.374954,37.257249,35.417580,12.539029,33.577911
390,146712.000000,35.311236,38.207510,36.419468,36.935625,35.988808,36.198368,38.059477,36.419468,8.851828,34.779459,36.928641,35.166454,9.511275,33.404267,36.141448,34.362423,9.602154,32.583398
391,147456.000000,33.586157,36.575451,34.926249,35.192989,34.348479,34.403158,36.338949,34.926249,5.203307,33.513550,35.181950,33.619192,5.756009,32.056434,34.310754,32.758045,5.718997,31.205336
392,148176.000000,32.659866,35.522993,34.151397,34.128138,33.441162,33.364422,35.223665,34.151397,3.456171,33.079129,34.114209,32.852246,4.067599,31.590284,33.245765,31.990268,4.046762,30.734770
393,148920.000000,31.466313,33.516408,32.960777,32.520565,32.182151,31.901410,33.204447,32.960777,0.810895,32.717107,32.506379,31.898451,2.023090,31.290523,31.774664,31.113911,2.198885,30.453157
394,149664.000000,31.048493,32.824177,32.495217,32.000477,31.751983,31.414437,32.500335,32.495217,0.017407,32.490099,31.985625,31.547546,1.489922,31.109467,31.282527,30.781026,1.705622,30.279525
395,150336.000000,31.382224,33.553084,32.868762,32.501722,32.117246,31.859606,33.217892,32.868762,1.163007,32.519633,32.486300,31.794324,2.305085,31.102348,31.722928,30.992848,2.432015,30.262768
396,151080.000000,32.393262,35.256345,33.872841,33.876699,33.189611,33.103933,34.936149,33.872841,3.655438,32.809533,33.861449,32.601753,4.330580,31.342058,32.975554,31.727785,4.289577,30.480017
397,151800.000000,33.207232,36.278928,34.567481,34.856620,33.993522,34.056279,36.000961,34.567481,5.237130,33.134000,34.843762,33.249562,5.824308,31.655362,33.944394,32.364761,5.771090,30.785127
398,152544.000000,34.333700,37.295253,35.506281,36.001541,35.060758,35.232469,37.092079,35.506281,7.285537,33.920484,35.991922,34.245990,8.021234,32.500058,35.152650,33.397757,8.062404,31.642863
399,153264.000000,36.002023,38.870767,37.038742,37.647501,36.667763,36.916955,38.734738,37.038742,10.606161,35.342747,37.640941,35.816232,11.411089,33.991523,36.864717,35.016088,11.560674,33.167460
400,154008.000000,36.501521,39.287283,37.478002,38.088225,37.116042,37.409445,39.169816,37.478002,11.202622,35.786187,38.082749,36.270173,12.002261,34.457597,37.364267,35.515526,12.241730,33.666786
401,154752.000000,36.856754,39.686826,37.870359,38.466882,37.494721,37.757538,39.573318,37.870359,11.664795,36.167400,38.461350,36.648921,12.414633,34.836492,37.714894,35.876024,12.595746,34.037154
402,155472.000000,35.764123,38.654584,36.872799,37.387709,36.441939,36.650958,38.507237,36.872799,8.865005,35.238361,37.380757,35.620474,9.547577,33.860190,36.594293,34.815359,9.648735,33.036424
403,156216.000000,34.032789,37.018109,35.374187,35.640632,34.795985,34.850623,36.782490,35.374187,5.208417,33.965883,35.629633,34.066544,5.780872,32.503455,34.758550,33.203348,5.751704,31.648145
