Zone1_Time,Zone1_q_htg,Zone1_q_clg,Zone2_Time,Zone2_q_htg,Zone2_q_clg,Zone3_Time,Zone3_q_htg,Zone3_q_clg,Zone4_Time,Zone4_q_htg,Zone4_q_clg,Zone5_Time,Zone5_q_htg,Zone5_q_clg,Zone6_Time,Zone6_q_htg,Zone6_q_clg
170079.60084600947,254.1034871933491,205170.53446775826,170079.60084600947,30681.600000000002,0.0,170079.60084600947,0.23982084377557703,44102.308883277416,170079.60084600947,2059.7,0.0,170079.60084600947,-0.0,18286.43612285624,170079.60084600947,12154.9,0.0
170079.60084600947,254.1034871933491,205170.53446775826,170079.60084600947,30681.600000000002,0.0,170079.60084600947,0.23982084377557703,44102.308883277416,170079.60084600947,2059.7,0.0,170079.60084600947,-0.0,18286.43612285624,170079.60084600947,6119.880903870202,0.0
170079.84350943464,254.1034871933491,205170.53446775826,170079.84350943464,30681.600000000002,0.0,170079.84350943464,0.23982084377557703,44102.308883277416,170079.84350943464,2059.7,0.0,170079.84350943464,-0.0,18286.43612285624,170079.84350943464,6119.880903870202,0.0
170079.84350943464,254.1034871933491,205170.53446775826,170079.84350943464,30681.600000000002,0.0,170079.84350943464,0.23982084377557703,44102.308883277416,170079.84350943464,765.782129295522,0.0,170079.84350943464,-0.0,18286.43612285624,170079.84350943464,6119.880903870202,0.0
170080.7245664382,254.1034871933491,205170.53446775826,170080.7245664382,30681.600000000002,0.0,170080.7245664382,0.23982084377557703,44102.308883277416,170080.7245664382,765.782129295522,0.0,170080.7245664382,-0.0,18286.43612285624,170080.7245664382,6119.880903870202,0.0
170080.7245664382,254.1034871933491,205170.53446775826,170080.7245664382,15897.161098551258,0.0,170080.7245664382,0.23982084377557703,44102.308883277416,170080.7245664382,765.782129295522,0.0,170080.7245664382,-0.0,18286.43612285624,170080.7245664382,6119.880903870202,0.0
170172.48642546637,254.1034871933491,205170.53446775826,170172.48642546637,15897.161098551258,0.0,170172.48642546637,0.23982084377557703,44102.308883277416,170172.48642546637,765.782129295522,0.0,170172.48642546637,-0.0,18286.43612285624,170172.48642546637,6119.880903870202,0.0
170172.48642546637,254.1034871933491,205170.53446775826,170172.48642546637,15897.161098551258,0.0,170172.48642546637,949.4,44102.308883277416,170172.48642546637,765.782129295522,0.0,170172.48642546637,-0.0,18286.43612285624,170172.48642546637,6119.880903870202,0.0
170173.51357453366,254.1034871933491,205170.53446775826,170173.51357453366,15897.161098551258,0.0,170173.51357453366,949.4,44102.308883277416,170173.51357453366,765.782129295522,0.0,170173.51357453366,-0.0,18286.43612285624,170173.51357453366,6119.880903870202,0.0
170173.51357453366,254.1034871933491,205170.53446775826,170173.51357453366,15897.161098551258,0.0,170173.51357453366,0.23982084377557703,44102.308883277416,170173.51357453366,765.782129295522,0.0,170173.51357453366,-0.0,18286.43612285624,170173.51357453366,6119.880903870202,0.0
170340.49150216422,254.1034871933491,205170.53446775826,170340.49150216422,15897.161098551258,0.0,170340.49150216422,0.23982084377557703,44102.308883277416,170340.49150216422,765.782129295522,0.0,170340.49150216422,-0.0,18286.43612285624,170340.49150216422,6119.880903870202,0.0
170340.49150216422,59092.2,205170.53446775826,170340.49150216422,15897.161098551258,0.0,170340.49150216422,0.23982084377557703,44102.308883277416,170340.49150216422,765.782129295522,0.0,170340.49150216422,-0.0,18286.43612285624,170340.49150216422,6119.880903870202,0.0
170341.50849783575,59092.2,205170.53446775826,170341.50849783575,15897.161098551258,0.0,170341.50849783575,0.23982084377557703,44102.308883277416,170341.50849783575,765.782129295522,0.0,170341.50849783575,-0.0,18286.43612285624,170341.50849783575,6119.880903870202,0.0
170341.50849783575,254.1034871933491,205170.53446775826,170341.50849783575,15897.161098551258,0.0,170341.50849783575,0.23982084377557703,44102.308883277416,170341.50849783575,765.782129295522,0.0,170341.50849783575,-0.0,18286.43612285624,170341.50849783575,6119.880903870202,0.0
