,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
136,15.864554,18.943602,16.760144,17.210408,16.502350,16.382287,18.621969,16.760144,10.219992,14.898320,17.195490,15.895852,7.134018,14.596214,16.312767,15.352311,5.272170,14.391854
137,15.828955,19.033123,16.829775,17.155444,16.469465,16.336637,18.746146,16.829775,10.053476,14.913404,17.135420,15.886754,6.550625,14.638089,16.251903,15.345586,4.754632,14.439269
138,15.770318,19.054021,16.873164,17.103589,16.435293,16.288489,18.856740,16.873164,9.886903,14.889587,17.090057,15.862374,6.119244,14.634690,16.170901,15.312508,4.278557,14.454116
139,15.085221,17.988546,16.231857,16.117051,15.713047,15.471121,17.718363,16.231857,4.438284,14.745351,16.098463,15.375807,2.157646,14.653151,15.241325,14.906816,0.998750,14.572307
140,14.934222,17.760796,16.064860,15.902852,15.536691,15.279872,17.499512,16.064860,4.428525,14.630207,15.889029,15.228394,2.039266,14.567760,15.067952,14.781388,0.884574,14.494824
141,14.578595,16.655701,15.646222,15.316913,15.137087,14.796027,16.342719,15.646222,1.786385,14.949726,15.298766,14.995618,0.777517,14.692471,14.562852,14.596587,-0.086526,14.630323
142,14.445595,16.391444,15.477040,15.085518,14.965491,14.589277,16.125951,15.477040,1.659528,14.828129,15.074670,14.869959,0.523528,14.665248,14.398418,14.499512,-0.258537,14.600605
143,14.165332,15.428697,15.183249,14.377424,14.512861,14.145277,15.209095,15.183249,0.077704,15.157403,14.370615,14.637327,-0.801858,14.904039,14.003996,14.349716,-1.039390,14.695435
144,13.995333,14.983875,14.970006,14.024114,14.254754,13.860225,14.779045,14.970006,-0.613864,15.160966,14.017583,14.462279,-1.429526,14.906975,13.786412,14.234099,-1.439141,14.681786
145,13.880701,14.696932,14.809280,13.823294,14.096314,13.667973,14.494601,14.809280,-1.024246,15.123959,13.817033,14.340685,-1.704432,14.864338,13.645315,14.149713,-1.641759,14.654110
146,13.744349,14.378815,14.646835,13.574575,13.909286,13.484879,14.187134,14.646835,-1.577375,15.106536,13.568468,14.207501,-2.192719,14.846534,13.472479,14.055058,-1.999008,14.637637
147,13.645007,14.142744,14.513760,13.447677,13.803419,13.354938,13.951360,14.513760,-1.930939,15.076159,13.441743,14.119886,-2.328336,14.798030,13.349354,13.982897,-2.175203,14.616440
148,13.528068,13.893397,14.376253,13.239628,13.645605,13.209392,13.711055,14.376253,-2.395907,15.041450,13.233827,14.005911,-2.780892,14.777995,13.204073,13.898349,-2.500644,14.592626
149,13.464949,13.775875,14.290531,13.177420,13.587273,13.140538,13.588248,14.290531,-2.456904,14.992813,13.171596,13.950991,-2.726678,14.730386,13.128394,13.849584,-2.523050,14.570774
150,13.349673,13.562548,14.173832,13.011519,13.458995,13.042925,13.383148,14.173832,-2.890269,14.964516,13.004107,13.857022,-3.117751,14.709937,12.982401,13.769413,-2.876848,14.556426
151,13.363110,13.710232,14.200736,13.408325,13.708051,13.237096,13.494732,14.200736,-2.149868,14.906740,13.400226,13.977398,-1.757558,14.554570,12.993196,13.785868,-2.413779,14.578539
152,13.524456,14.566517,14.421771,13.790771,13.946032,13.502407,14.351502,14.421771,-0.215178,14.492040,13.779823,14.091465,-0.954308,14.403106,13.244305,13.844628,-1.838307,14.444952
153,13.672235,15.032084,14.561913,14.132386,14.165494,13.712990,14.733284,14.561913,0.521491,14.390542,14.118564,14.206558,-0.267769,14.294551,13.463265,13.911057,-1.362661,14.358850
154,13.906950,15.867672,14.820949,14.529020,14.423164,14.019545,15.509878,14.820949,2.203675,14.132020,14.511877,14.345540,0.532061,14.179203,13.810929,14.016688,-0.658161,14.222447
155,14.075625,16.287695,14.997644,14.784405,14.603117,14.230260,15.875017,14.997644,2.906465,14.120271,14.768913,14.458044,1.029812,14.147175,14.047506,14.107761,-0.199604,14.168015
156,14.199903,16.598554,15.129551,14.979488,14.738887,14.368001,16.171375,15.129551,3.337874,14.087728,14.960960,14.544574,1.334050,14.128188,14.215537,14.182036,0.107332,14.148535
157,14.272289,16.725383,15.214016,15.056653,14.803736,14.440547,16.302192,15.214016,3.492954,14.125840,15.040103,14.596916,1.422594,14.153728,14.307816,14.231687,0.244370,14.155557
158,14.331460,16.837358,15.281393,15.121701,14.855989,14.501884,16.414742,15.281393,3.644672,14.148044,15.105866,14.637346,1.506684,14.168827,14.383962,14.271459,0.361792,14.158956
159,14.353745,16.817414,15.320590,15.070312,14.837501,14.505601,16.411183,15.320590,3.643603,14.229997,15.057588,14.644924,1.378681,14.232261,14.406145,14.293860,0.375139,14.181574
160,14.184994,16.194651,15.110552,14.775605,14.652964,14.277402,15.722955,15.110552,1.757743,14.498149,14.762317,14.557280,0.588504,14.352244,14.145412,14.230230,-0.243446,14.315047
161,14.172451,16.202327,15.083464,14.729343,14.617462,14.283431,15.742656,15.083464,1.941222,14.424271,14.715709,14.531495,0.542481,14.347282,14.133547,14.216912,-0.245495,14.300276
162,14.133083,16.139984,15.074291,14.645756,14.564919,14.275381,15.760371,15.074291,2.011837,14.388212,14.637069,14.501789,0.396691,14.366509,14.076880,14.197314,-0.353158,14.317749
163,13.924379,15.462671,14.930366,14.133112,14.246385,13.992790,15.243270,14.930366,0.942768,14.617462,14.124913,14.352674,-0.686237,14.580436,13.766159,14.105202,-1.021524,14.444245
164,13.867674,15.337191,14.875542,13.983973,14.132469,13.899429,15.137000,14.875542,0.863259,14.614084,13.976334,14.269087,-0.966583,14.561839,13.702161,14.056833,-1.171025,14.411505
165,13.632388,14.265221,14.553588,13.518013,13.842561,13.557908,14.026186,14.553588,-1.451648,15.080991,13.509062,14.134372,-1.721134,14.759682,13.341457,13.964880,-1.715940,14.588303
166,13.544514,14.034837,14.409413,13.298539,13.683136,13.401209,13.805391,14.409413,-1.728738,15.013435,13.288307,14.028612,-2.118785,14.768916,13.231284,13.902490,-1.921021,14.573696
167,13.480787,13.820656,14.300017,13.221782,13.621502,13.299227,13.583856,14.300017,-1.984078,15.016178,13.214221,13.977873,-2.115651,14.741525,13.146239,13.863129,-1.986099,14.580019
168,13.412290,13.620187,14.193312,13.036572,13.489807,13.142788,13.394589,14.193312,-2.320609,14.992035,13.029539,13.892543,-2.507372,14.755546,13.061250,13.813478,-2.185523,14.565706
169,13.384673,13.427566,14.103905,12.986095,13.446364,13.054681,13.195510,14.103905,-2.567132,15.012300,12.979504,13.854867,-2.473783,14.730229,13.028620,13.791591,-2.156163,14.554562
170,13.309131,13.233473,14.004815,12.825135,13.331191,12.944206,13.011901,14.004815,-2.938401,14.997728,12.818914,13.779433,-2.842535,14.739953,12.929845,13.742600,-2.405245,14.555355
171,13.275399,13.084811,13.931166,12.794513,13.301673,12.893300,12.857230,13.931166,-3.092113,15.005102,12.788208,13.750955,-2.771975,14.713702,12.886650,13.719683,-2.398497,14.552716
172,13.208698,12.934807,13.846724,12.654756,13.200754,12.807459,12.716489,13.846724,-3.389936,14.976960,12.648491,13.683984,-3.105771,14.719476,12.801079,13.674550,-2.619817,14.548021
173,13.190400,12.873848,13.804287,12.662801,13.198059,12.793433,12.647412,13.804287,-3.344524,14.961163,12.656496,13.671927,-2.935607,14.687357,12.778743,13.660865,-2.550213,14.542987
174,13.105741,12.744587,13.726032,12.542491,13.106100,12.741052,12.532665,13.726032,-3.682806,14.919399,12.534410,13.606328,-3.308005,14.678246,12.669346,13.604478,-2.885874,14.539610
175,13.064734,12.773929,13.679557,12.675847,13.165017,12.857120,12.580241,13.679557,-3.710767,14.778873,12.670415,13.597793,-3.130385,14.525170,12.637111,13.553447,-3.093115,14.469783
176,13.045565,13.036884,13.728646,12.662638,13.146944,12.853941,12.847757,13.728646,-3.049064,14.609536,12.657241,13.575435,-3.178189,14.493629,12.625906,13.525177,-3.112691,14.424448
177,13.088301,13.282573,13.788798,12.823419,13.247446,12.920220,13.019160,13.788798,-2.543595,14.558435,12.817874,13.623322,-2.661947,14.428770,12.690735,13.542662,-2.815557,14.394590
178,13.139752,13.553482,13.854322,12.902152,13.296407,12.970475,13.230030,13.854322,-2.096107,14.478615,12.896616,13.646224,-2.516863,14.395832,12.772354,13.559636,-2.643354,14.346917
179,13.198645,13.665305,13.882744,13.023435,13.377831,13.041190,13.260946,13.882744,-2.000998,14.504543,13.017708,13.692938,-2.172946,14.368169,12.853769,13.592789,-2.378228,14.331810
180,13.232167,13.733853,13.909360,13.031982,13.388127,13.051777,13.324345,13.909360,-1.859876,14.494374,13.024859,13.705987,-2.165441,14.387115,12.898793,13.613166,-2.271133,14.327538
181,13.293985,13.868668,13.954651,13.164972,13.478047,13.122910,13.428891,13.954651,-1.557590,14.480412,13.157278,13.758720,-1.781801,14.360163,12.979718,13.653147,-1.995066,14.326577
182,13.333125,13.979082,13.994096,13.195636,13.502991,13.160766,13.529692,13.994096,-1.346830,14.458500,13.185571,13.780733,-1.726046,14.375895,13.030583,13.678886,-1.880162,14.327189
183,13.366998,14.043319,14.020810,13.257974,13.547271,13.191337,13.584950,14.020810,-1.239711,14.456670,13.250001,13.807383,-1.585354,14.364765,13.075016,13.700691,-1.779599,14.326366
184,13.306335,13.908354,13.990230,13.112151,13.453791,13.111870,13.494539,13.990230,-1.560908,14.485920,13.106208,13.757926,-2.052235,14.409645,12.992002,13.665572,-2.121045,14.339142
185,13.248451,13.762209,13.939351,13.010555,13.378313,13.050160,13.377137,13.939351,-1.900948,14.501566,13.005124,13.704853,-2.365908,14.404583,12.920133,13.623671,-2.378785,14.327209
186,13.074575,13.093258,13.712528,12.651697,13.121449,12.844701,12.820229,13.712528,-3.542325,14.604828,12.647033,13.536563,-3.531332,14.426093,12.698792,13.504042,-3.196750,14.309292
187,12.958985,12.831887,13.616787,12.490304,13.000551,12.720951,12.662801,13.616787,-3.693349,14.570774,12.485545,13.451181,-3.738448,14.416817,12.545316,13.431750,-3.431818,14.318183
188,12.844976,12.643841,13.491593,12.298385,12.843633,12.568416,12.490226,13.491593,-4.259296,14.492960,12.294127,13.324451,-4.382464,14.354775,12.415976,13.335261,-3.910160,14.254546
189,12.734581,12.201000,13.292390,12.127498,12.709386,12.417232,12.049890,13.292390,-5.361237,14.534889,12.123164,13.222330,-4.742770,14.321496,12.279665,13.254485,-4.206235,14.229306
190,12.640051,12.169526,13.209796,11.973422,12.579448,12.280410,12.025290,13.209796,-5.353797,14.394303,11.968034,13.114434,-5.181562,14.260835,12.173199,13.173596,-4.521653,14.173994
191,12.576937,12.024309,13.115610,11.926230,12.527592,12.196473,11.882076,13.115610,-5.650260,14.349143,11.922130,13.057371,-5.200028,14.192613,12.104269,13.117128,-4.639449,14.129987
192,12.489814,11.915520,13.011645,11.785723,12.404544,12.061269,11.782914,13.011645,-6.037639,14.240375,11.782029,12.949244,-5.735369,14.116459,12.013227,13.034484,-5.018172,14.055741
193,12.473942,11.867713,12.970646,11.796585,12.400824,12.015726,11.731109,12.970646,-5.918920,14.210183,11.792249,12.933328,-5.448775,14.074407,12.000358,13.015181,-4.845887,14.030004
194,12.394795,11.786839,12.891497,11.688405,12.305710,11.922206,11.658075,12.891497,-6.246466,14.124918,11.684395,12.849362,-5.899788,14.014329,11.913846,12.944451,-5.219336,13.975057
195,12.356711,11.710096,12.831720,11.670578,12.278674,11.879810,11.582203,12.831720,-6.368778,14.081238,11.666517,12.814311,-5.850296,13.962105,11.876070,12.906015,-5.249623,13.935960
196,12.260421,11.611506,12.735363,11.543965,12.165078,11.776349,11.492869,12.735363,-6.821461,13.977857,11.540264,12.711791,-6.431843,13.883317,11.772878,12.817613,-5.735740,13.862348
197,12.239917,11.716438,12.760901,11.563820,12.170546,11.760520,11.594483,12.760901,-6.230052,13.927320,11.559953,12.704815,-6.114921,13.849678,11.752599,12.796853,-5.577554,13.841108
198,12.180880,11.801779,12.779488,11.517343,12.126701,11.725359,11.681905,12.779488,-5.966824,13.877072,11.512465,12.664157,-6.260978,13.815850,11.684788,12.747842,-5.779111,13.810896
199,12.482556,12.852112,13.219259,12.316172,12.681081,12.241342,12.716842,13.219259,-2.433008,13.721677,12.310993,13.004908,-3.360351,13.698822,12.088178,12.933274,-4.092460,13.778370
200,12.809092,13.964937,13.681509,12.954181,13.135467,12.693519,13.730182,13.681509,0.231950,13.632836,12.943654,13.303304,-1.713903,13.662955,12.527734,13.130643,-2.873141,13.733552
201,13.156163,14.724667,14.026801,13.661227,13.637554,13.158271,14.404572,14.026801,1.615775,13.649029,13.641426,13.634165,0.031055,13.626904,12.980450,13.356978,-1.610456,13.733506
202,13.394902,15.271005,14.287671,14.042339,13.929695,13.446686,14.886662,14.287671,2.431482,13.688679,14.019753,13.850894,0.685447,13.682035,13.282174,13.523734,-0.980564,13.765295
203,13.636756,15.814417,14.527631,14.380963,14.185389,13.749467,15.350548,14.527631,3.274954,13.704714,14.357336,14.034935,1.283057,13.712534,13.597161,13.682009,-0.337668,13.766856
204,13.923169,16.238797,14.760192,14.769617,14.471069,14.096923,15.766548,14.760192,4.141319,13.753836,14.742563,14.233513,2.094826,13.724462,13.977966,13.860543,0.483215,13.743120
205,14.205057,16.605640,15.011270,15.165709,14.765852,14.444717,16.213908,15.011270,5.179029,13.808633,15.134810,14.443014,2.979143,13.751219,14.345448,14.044610,1.295528,13.743771
206,14.470653,16.977811,15.221714,15.539218,15.052332,14.771089,16.538773,15.221714,5.847493,13.904654,15.510567,14.651377,3.814641,13.792186,14.685288,14.225356,2.042009,13.765424
207,14.599754,17.297008,15.407053,15.670318,15.177905,14.910189,16.871621,15.407053,6.393877,13.942485,15.650959,14.763982,3.872283,13.877005,14.833690,14.332399,2.188487,13.831109
208,14.649703,17.464575,15.535487,15.713170,15.231253,14.965549,17.056003,15.535487,6.563728,14.014971,15.694276,14.826108,3.747686,13.957940,14.877228,14.389673,2.104665,13.902119
209,14.689832,17.504544,15.627252,15.781064,15.291293,15.016917,17.156304,15.627252,6.600253,14.098200,15.756645,14.884110,3.766356,14.011575,14.913988,14.433653,2.073400,13.953317
210,14.726065,17.483402,15.724008,15.836838,15.354345,15.079100,17.261622,15.724008,6.809185,14.186394,15.821736,14.945379,3.880870,14.069021,14.946747,14.473856,2.094157,14.000965
211,14.157197,16.242260,15.225615,14.886572,14.726889,14.335882,15.982895,15.225615,2.348292,14.468335,14.868538,14.602946,0.823589,14.337354,14.114588,14.205894,-0.283138,14.297201
212,14.055961,16.046103,15.096582,14.709168,14.591066,14.198293,15.795967,15.096582,2.249607,14.397198,14.695919,14.499320,0.632370,14.302721,13.994842,14.125812,-0.421273,14.256782
213,13.731265,14.805334,14.692963,14.120285,14.211127,13.727849,14.517823,14.692963,-0.487539,14.868104,14.103575,14.305236,-0.561366,14.506898,13.512936,13.980783,-1.302347,14.448630
214,13.620591,14.530927,14.531651,13.911184,14.061081,13.546364,14.289510,14.531651,-0.678584,14.773793,13.901491,14.200723,-0.838574,14.499954,13.372124,13.904553,-1.492092,14.436982
215,13.354051,13.695810,14.218129,13.203120,13.588956,13.139229,13.508462,14.218129,-2.491521,14.927796,13.197120,13.931812,-2.579381,14.666504,13.018188,13.737893,-2.526763,14.457598
216,13.172341,13.311137,13.987871,12.836936,13.304934,12.860230,13.143941,13.987871,-3.313240,14.831802,12.831760,13.718962,-3.483121,14.606164,12.799772,13.598135,-3.134344,14.396498
217,13.059798,13.077729,13.828373,12.680721,13.165507,12.688344,12.915152,13.828373,-3.687935,14.741593,12.675544,13.594225,-3.709985,14.512906,12.670087,13.505182,-3.372431,14.340276
218,12.923154,12.845258,13.668472,12.464510,12.986893,12.520113,12.693997,13.668472,-4.225520,14.642947,12.459822,13.448081,-4.285291,14.436340,12.510308,13.394978,-3.836108,14.279648
219,12.843284,12.676407,13.552634,12.377049,12.903879,12.423856,12.525291,13.552634,-4.456866,14.579977,12.372244,13.369059,-4.324431,14.365875,12.419447,13.327670,-3.940095,14.235893
220,12.735972,12.496264,13.422616,12.209952,12.764063,12.301548,12.353752,13.422616,-4.914455,14.491479,12.205530,13.252780,-4.815080,14.300030,12.297390,13.237209,-4.321130,14.177028
221,12.758579,12.771541,13.475688,12.325805,12.818786,12.359867,12.629893,13.475688,-3.917817,14.321484,12.321304,13.254083,-4.320736,14.186862,12.350695,13.224732,-4.048637,14.098769
222,12.716854,12.871749,13.487984,12.312481,12.789502,12.359604,12.738163,13.487984,-3.684553,14.237805,12.307072,13.211629,-4.444913,14.116186,12.314511,13.176675,-4.236597,14.038839
223,13.052825,14.200231,13.983991,13.209774,13.385444,12.950747,14.057881,13.983991,0.342881,13.910101,13.204329,13.543920,-1.575851,13.883511,12.790107,13.353075,-2.612416,13.916042
224,13.414329,15.177374,14.413179,13.865958,13.846572,13.450943,14.949008,14.413179,2.641376,13.877349,13.855725,13.838563,0.084603,13.821400,13.289844,13.556598,-1.314966,13.823352
225,13.848823,16.101290,14.798535,14.722242,14.440380,14.046196,15.790738,14.798535,4.405219,13.806332,14.703046,14.210548,2.186611,13.718050,13.873911,13.820150,0.238688,13.766390
226,14.109133,16.608277,15.063597,15.058955,14.708199,14.357795,16.248862,15.063597,5.180186,13.878333,15.037853,14.419751,2.701406,13.801650,14.204116,14.000581,0.889548,13.797046
227,14.390201,16.964418,15.280271,15.427098,14.993669,14.699564,16.557053,15.280271,5.820897,14.003490,15.406352,14.632572,3.527694,13.858792,14.565829,14.189483,1.715778,13.813136
228,14.718829,17.320735,15.514543,15.870229,15.331525,15.090237,16.914617,15.514543,6.740119,14.114469,15.846927,14.880547,4.652268,13.914167,14.987940,14.411273,2.776141,13.834607
229,14.979729,17.659535,15.760433,16.209391,15.601261,15.395718,17.318125,15.760433,7.737485,14.202741,16.182449,15.092722,5.412976,14.002994,15.309161,14.603236,3.506522,13.897312
230,15.193816,17.942292,15.950851,16.462346,15.816649,15.638800,17.559995,15.950851,8.249241,14.341706,16.437398,15.273494,5.966727,14.109590,15.564096,14.770639,4.067638,13.977182
231,15.315834,18.230234,16.130574,16.580503,15.932494,15.767007,17.862443,16.130574,8.788490,14.398705,16.563745,15.380149,6.006241,14.196552,15.700848,14.875818,4.186672,14.050788
232,15.382651,18.413654,16.266480,16.650472,16.003063,15.844241,18.061314,16.266480,9.029299,14.471646,16.634174,15.450841,5.953009,14.267509,15.768049,14.942197,4.154624,14.116345
233,15.351741,18.490390,16.335393,16.601661,15.975686,15.804669,18.176414,16.335393,8.859615,14.494372,16.579697,15.447176,5.450069,14.314656,15.711885,14.940149,3.713852,14.168414
234,15.350917,18.518683,16.412457,16.630952,16.006190,15.828077,18.309398,16.412457,8.946284,14.515516,16.616667,15.472022,5.398331,14.327377,15.703202,14.948306,3.560212,14.193410
235,14.728478,17.470086,15.846201,15.698647,15.345944,15.068692,17.196177,15.846201,3.993952,14.496226,15.679710,15.053899,1.851486,14.428087,14.835619,14.606031,0.679246,14.376442
236,14.602954,17.258997,15.697308,15.504649,15.190599,14.907451,16.991349,15.697308,3.910806,14.403267,15.490481,14.928202,1.699301,14.365922,14.689884,14.503605,0.562965,14.317327
237,14.276977,16.166292,15.303380,14.952552,14.820956,14.458556,15.843550,15.303380,1.347902,14.763210,14.933822,14.722198,0.528073,14.510573,14.217629,14.344802,-0.317338,14.471975
238,14.162783,15.929307,15.151809,14.746749,14.671093,14.272136,15.654494,15.151809,1.246373,14.649125,14.735659,14.614599,0.300160,14.493539,14.074232,14.263983,-0.470474,14.453734
239,13.902944,14.996058,14.873511,14.062073,14.237191,13.852506,14.769782,14.873511,-0.303851,14.977241,14.054925,14.396675,-1.001075,14.738425,13.706723,14.127197,-1.231677,14.547671
240,13.744854,14.564554,14.670755,13.713277,13.985967,13.578977,14.353229,14.670755,-0.993999,14.988282,13.706647,14.230372,-1.639492,14.754096,13.502781,14.021510,-1.623852,14.540238
241,13.646010,14.301429,14.523794,13.544076,13.851110,13.403766,14.089998,14.523794,-1.357401,14.957589,13.537460,14.125553,-1.840220,14.713647,13.380093,13.949915,-1.783045,14.519737
242,13.520150,14.003032,14.373177,13.306461,13.675143,13.231712,13.802205,14.373177,-1.878634,14.944149,13.300282,14.003147,-2.312593,14.706011,13.218731,13.864629,-2.125160,14.510527
243,13.442446,13.801889,14.258501,13.207194,13.590637,13.128429,13.598770,14.258501,-2.143813,14.918232,13.200710,13.931824,-2.375775,14.662939,13.122518,13.808077,-2.227741,14.493636
244,13.340691,13.576442,14.136238,13.020434,13.450784,13.000483,13.382415,14.136238,-2.560314,14.890061,13.014448,13.832577,-2.778727,14.650706,12.994832,13.735960,-2.517198,14.477088
245,13.384757,14.015869,14.217005,13.188583,13.531613,13.096973,13.829766,14.217005,-1.374008,14.604243,13.182654,13.836951,-2.321595,14.491249,13.084943,13.727401,-2.279585,14.369859
246,13.361361,14.125171,14.243448,13.195954,13.520319,13.127598,13.950580,14.243448,-1.108246,14.536316,13.188800,13.810399,-2.352203,14.431998,13.068738,13.695787,-2.372822,14.322835
