,Zone0_P_htg,Zone0_P_clg,Zone0_P_cp,Zone1_P_htg,Zone1_P_clg,Zone1_P_cp,Zone2_P_htg,Zone2_P_clg,Zone2_P_cp,Zone3_P_htg,Zone3_P_clg,Zone3_P_cp,Zone4_P_htg,Zone4_P_clg,Zone4_P_cp,Zone5_P_htg,Zone5_P_clg,Zone5_P_cp,central_loop_P_cp,GHE0_P_cp,GHE1_P_cp,GHE2_P_cp
1010,4677.068828444191,3720.5480504585485,651.0196721845357,4491.26673288912,-0.0,196.48548322622077,13571.770929317636,0.0,651.0746077597304,118.86931421634783,-0.0,5.222961243227328,5128.442897093094,0.0,156.91992586535537,291.21703207773203,-0.0,12.814481075661504,87.11353698703893,28.986573840398442,15.4595060482125,13.52706779218594
1011,5035.215422767142,3244.534247786126,635.4727872527782,4507.09505259438,-0.0,197.321455398466,12348.821257332827,0.0,592.6439529549131,117.6651189724252,-0.0,5.175029767720836,5130.079923735094,0.0,157.0914393130666,121.7664486243222,-0.0,5.363426847951082,74.73930042347288,26.172134268238842,13.95847160972738,12.21366265851146
1012,5392.160168261639,2835.7777782213743,625.5057384171585,4511.340192723088,-0.0,197.60206793856383,13601.909048823612,0.0,652.9756788506112,119.23976261354225,-0.0,5.246473109906327,5207.629839392969,0.0,159.51927091661668,121.99081814693012,-0.0,5.376034627659669,84.54524956295043,28.414014275146467,15.15414094674478,13.259873328401687
1013,5643.6196860555965,2786.801746324941,639.2433731839734,4524.262278847211,-0.0,198.28359583733425,12900.49153009081,0.0,619.4903455502945,118.349393147415,-0.0,5.211549130616275,5273.591835095154,0.0,161.64391334368656,293.66563526023987,-0.0,12.951990453026653,81.7128929045696,27.775817170425125,14.813769157560065,12.962048012865052
1014,5940.515646644647,2485.2400883955515,634.2466711565145,4531.022329854024,-0.0,198.6203757477018,14361.588613767273,0.0,689.7351365976687,165.70284874829827,-0.0,7.29727771824332,5092.0917949596105,0.0,156.08915497999598,1607.6884061639787,-0.0,70.9137903564321,99.1064926421754,31.589386527853993,16.84767281485546,14.741713712998529
1015,6848.583774042447,3736.580460853417,806.8829899098517,4536.256090686714,-0.0,198.94860404350288,13398.186949154035,0.0,643.6209165300071,118.89167791328764,-0.0,5.239238639337463,4709.083398958876,0.0,144.42404828459667,5445.431882881192,-0.0,240.32258026787414,131.21674366727314,38.08897549427918,20.314120263615568,17.77485523066362
1016,5974.781370012148,4771.009222980781,834.9093857548627,4528.943455615148,-0.0,198.55037902622783,14497.117169357509,0.0,696.231417239338,120.01736689631383,-0.0,5.282838464243022,4597.913196010165,0.0,140.8874541538964,5759.76676532375,-0.0,253.83488824834888,149.2995548383813,41.51249113786461,22.139995273527788,19.372495864336816
1017,4303.970515051209,5953.483113986155,819.3672709775798,6000.856705889496,-0.0,262.8980823099981,12810.350913927357,0.0,614.977406478716,117.44797011469528,-0.0,5.166249401981971,4929.592309426765,0.0,150.96961387184322,5516.54775861306,-0.0,242.92975163036752,138.3721998022604,39.46138745337342,21.046073308465825,18.415314144907605
1018,3726.1098499439463,6973.9884785178565,866.7123127681017,7448.74180400407,-0.0,325.9634726570909,12819.85638696937,0.0,615.1389967089062,118.8618865846862,-0.0,5.221910885292079,4899.883637480335,0.0,149.90911669543163,4814.002751244118,-0.0,211.74328508889946,150.60484696736353,41.75409613286068,22.268851270859027,19.48524486200165
1019,3473.820538315287,7202.712230583845,868.5515977367118,8898.56349916045,-0.0,389.16051357400295,10302.053329115513,0.0,494.20565504866266,116.75279569652115,-0.0,5.126468786043264,4638.612581715069,0.0,141.85297765835753,4351.86903443377,-0.0,191.30289879039938,124.56688629305047,36.79099442801793,19.621863694942892,17.169130733075036
1020,3209.357998599688,7401.685423978013,866.8861625816461,8879.799202712344,-0.0,388.1661436381121,9753.98834052203,0.0,467.8821709851692,148.62700917307598,-0.0,6.522504187281655,4365.267096726115,0.0,133.43486781204234,3498.3402012477154,-0.0,153.699392545897,110.71838892005812,34.011017577337284,18.139209374579885,15.871808202757402
1021,2995.73788393672,7544.699071082788,863.9702618086029,8866.841532254095,-0.0,387.4538228274375,8167.370102958214,0.0,391.701748668021,146.2926223237654,-0.0,6.417559562217634,4158.716625601936,0.0,127.08102067495906,3043.057023548789,-0.0,133.6410638286424,90.79744284339188,29.798120064243516,15.892330700929875,13.905789363313641
1022,2891.133498228622,7596.703083545402,860.8275065488264,8846.43052096523,-0.0,386.38281154434856,8942.476692637923,0.0,428.78406195392364,193.7263863976664,-0.0,8.49289979224849,4164.056330349398,0.0,127.1759965488339,2698.9939814348436,-0.0,118.45487249687164,95.8222193307101,30.88758386216838,16.473378059823137,14.414205802345245
1023,2792.394125416674,7672.76585062826,860.3736331035715,8847.921867096462,-0.0,386.44375902746896,7945.489865643062,0.0,380.97016692934517,149.64533818262385,-0.0,6.5611766992029095,4097.674962842619,0.0,125.16193124126399,2363.692355046097,-0.0,103.75101937511147,84.55223554438977,28.4155794885976,15.15497572725205,13.260603761345546
1024,2965.549204493875,7572.86249117005,863.802151174799,8834.59682329626,-0.0,385.7522592114714,10084.757080289664,0.0,483.4811101317018,115.8523923257095,-0.0,5.077465036500034,4220.171312109697,0.0,128.85879108885024,2695.9424398628857,-0.0,118.28742020293282,107.12585427277523,33.27126546698393,17.744674915724765,15.526590551259169
1025,3221.3332213005147,7481.819593508832,874.1340279612444,8854.5447776507,-0.0,386.7959291356161,10681.222012936532,0.0,512.1747497953155,118.4926508548275,-0.0,5.19694224532349,4141.805802922645,0.0,126.54163711324057,3152.4984101695454,-0.0,138.41413391629462,116.5940598105693,35.20389663606459,18.775411539234454,16.428485096830144
1026,6393.864834877728,5718.722581782196,945.7137208106873,7397.668430300039,-0.0,323.2363304856743,13715.619786328447,0.0,657.7588706569342,115.97395187264867,-0.0,5.088026648647213,3934.048898257588,0.0,120.22456272731456,4167.484586062306,-0.0,183.02599269983654,158.06786034582922,43.122325200285694,22.998573440152377,20.123751760133327
1027,6856.469507765007,4662.4117323981545,887.6379318112124,4510.769360594099,-0.0,197.52324523205658,14266.082747034374,0.0,684.8620040741037,120.0197085778819,-0.0,5.278305603229791,3847.933781694832,0.0,117.82452573208393,4941.889464778724,-0.0,217.5428990401043,140.26357205205804,39.82016456689189,21.237421102342342,18.582743464549548
1028,7492.931356532787,4378.0952570035415,908.2595979011497,4519.613596380112,-0.0,198.0631270319912,16169.300197851368,0.0,776.3624525737079,117.44341207434616,-0.0,5.167991343489449,3962.906719398246,0.0,121.40102761302866,4725.449973750789,-0.0,208.14002924806545,167.91666823858412,44.895449728795974,23.94423985535785,20.95120987343812
1029,9287.895733685697,2669.298949431749,887.3276097416821,4534.720978107703,-0.0,198.83509303329603,15421.125186357696,0.0,740.6452336334227,120.2653246506322,-0.0,5.296377059007093,4187.896233759214,0.0,128.37377811884463,4339.853965396896,-0.0,191.30507591862545,154.9103995430352,42.54614051364643,22.691274940611432,19.854865573035
1030,9016.403561744499,2728.3195517349354,873.644672724395,4564.772676599294,-0.0,200.4717559351931,17773.118989170456,0.0,854.3513581435046,164.24737381121713,-0.0,7.245719741352606,4540.023047436068,0.0,139.3535177918144,3564.829113585266,-0.0,157.42977029274093,184.02262027455257,47.72221513216237,25.451848070486584,22.27036706167576
1031,9700.138059036377,2145.12893986325,871.6360998714443,4560.774158633578,-0.0,200.31324032716066,16786.2035934093,0.0,806.9278034275694,122.33507550167333,-0.0,5.398677739912361,5082.274950254395,0.0,156.04079366847827,3110.032554258986,-0.0,137.39809501739524,173.6726479081819,45.9156501234865,24.488346732526132,21.427303390960372
1032,10235.49255474334,1886.471141103649,887.2215609736024,4575.424478928268,-0.0,201.08492478398406,18664.060919832154,0.0,897.5081011024297,118.49995425357781,-0.0,5.232428542495199,5628.3794005587,0.0,172.88258934538632,1735.738613947132,-0.0,76.73942085072528,201.0237490971638,50.617967143865776,26.99624914339508,23.62171800047069
1033,10150.472406224486,1711.4540362809316,866.2585102031436,4586.704162619334,-0.0,201.66389562701806,16713.51346514275,0.0,803.8698561590713,137.47919560690613,-0.0,6.074410881780333,6198.709631026874,0.0,190.494799938728,527.9197746726002,-0.0,23.357173052375565,168.20824105670897,44.94740608506695,23.971949912035704,20.97545617303124
1034,10561.81211879669,1545.606621856658,880.9714512202078,4585.350242314973,-0.0,201.64075242076743,18827.22532106886,0.0,905.6411856468403,134.2398560948203,-0.0,5.9314657088566545,6631.798262086116,0.0,203.80972739128075,297.2022394429882,-0.0,13.152781243439938,205.93130687742212,51.438469459010115,27.433850378138732,24.00461908087139
1035,11006.458159604128,1392.2514081302115,899.3075465217611,4591.530088810961,-0.0,201.9706283389413,17765.407115367463,0.0,854.6691028554885,138.32255881040234,-0.0,6.114784263418725,6929.974666795285,0.0,213.04997348456536,124.00803662575501,-0.0,5.49071512607084,196.89666883314447,49.92277290991273,26.6254788852868,23.297294024625938
1036,11438.96095991423,1251.9366549906542,917.8036123603991,4600.076589136727,-0.0,202.40592400448233,19804.350062215264,0.0,952.9109607888935,136.80569986342203,-0.0,6.048639005138682,7108.4451750863345,0.0,218.5617186534433,124.10955525566753,-0.0,5.4965882000721615,236.2140346332093,56.36509618259188,30.061384630715654,26.303711551876216
1037,8583.909193874166,1883.4575593850568,771.0054727489844,4601.066001107166,-0.0,202.50501924925845,18617.979126249422,0.0,895.9333686553812,136.26467609851468,-0.0,6.0274812276556275,7269.04736984149,0.0,223.5764872452472,298.35483051565376,-0.0,13.21905248034064,190.49391612376468,48.83455043682072,26.045093566304384,22.78945687051634
1038,7235.864812982611,2405.4776870325536,720.9395938537732,4583.888589429175,-0.0,201.55692671540905,20607.55207485535,0.0,991.2120073841959,183.49520025689648,-0.0,8.108806391378051,7212.650848108146,0.0,221.6803504782693,1628.3681240301191,-0.0,72.08645370142466,220.98615835315823,53.91585567807794,28.75512302830823,25.160732649769702
1039,3647.131111360056,9236.682283677992,1061.2079172793606,4579.099429425273,-0.0,201.2397037718997,12656.022704929768,0.0,608.5663444893021,165.87843355168684,-0.0,7.3274913693673644,6993.783734993847,0.0,214.89202816807364,5496.443524664814,-0.0,243.2052429700869,198.54736076256674,50.2014043423733,26.77408231593243,23.427322026440873
1040,1509.4142108109236,14510.776952130429,1365.6326772737148,7624.637277461199,-0.0,333.4433364631003,9730.116739194853,0.0,466.61936741160514,346.9244457722581,-0.0,15.218619861027843,6682.203077890948,0.0,204.1898151634673,5693.857940564522,-0.0,250.12864093862322,241.14099256348618,57.14617280787319,30.4779588308657,26.668213977007486
1041,1086.3904627093832,16138.585379908109,1473.8894673261127,9179.937273044527,-0.0,400.2769629538293,3686.6746614071853,542.3730248643359,209.04797605273723,581.0754150796005,-0.0,25.402921196469702,6564.179693586116,0.0,200.00141888029242,5388.295380120571,-0.0,235.84597398287,189.93596698990447,48.73914751788858,25.99421200954058,22.744935508348004
1042,775.5043949583554,17393.847678723563,1557.6603323424458,10354.312906559762,-0.0,450.7173704614351,1734.819820043087,351.6355858515936,104.03278742293755,623.9609108612306,-0.0,27.205389888203648,6409.324878695768,0.0,194.8198440000713,4668.018822950771,-0.0,203.78309782177928,176.22212584747808,46.36391255374032,24.72742002866151,21.63649252507882
1043,562.9587240395952,18473.766949118235,1633.757370136431,12159.279517821056,-0.0,528.7312276044829,971.1005021318456,355.70549008595276,67.68295596486628,634.178599502208,-0.0,27.619011995435226,6195.095242780201,0.0,188.10340649084887,4206.190021662698,-0.0,183.40612407185694,187.24006149658877,48.27685506197788,25.747656033054863,22.52919902892301
1044,376.06977669902017,19536.801798593347,1710.4743862260302,12740.49127315377,-0.0,553.6896699971952,434.56576331528487,745.3378942379624,65.27641755128253,750.9360098550036,-0.0,32.68718667843268,5942.777591470461,0.0,180.35268180715866,3378.777506026044,-0.0,147.2414751998443,196.90509561144296,49.924197295407744,26.6262385575508,23.297958737856945
1045,244.02600944163854,20615.928356427215,1792.1697242922335,11006.972710687432,-0.0,478.08120691546463,603.9252170990305,1191.28652498645,99.91796341090307,894.8033347884113,-0.0,38.91945931128147,5742.686682336181,0.0,174.1495074268302,2931.5693162744114,-0.0,127.64482162122557,204.67456898490636,51.2289801722469,27.32212275853168,23.90685741371522
1046,158.84409767258623,21655.779172141392,1873.4351011673928,12662.915397630613,-0.0,549.6846594658105,197.76337723686638,1442.527000299564,95.34943806366361,849.7883166363383,-0.0,36.92586760627251,5646.60014927064,0.0,171.0706340432693,2593.167377227243,-0.0,112.79449806600337,229.9578707111061,55.36542522511081,29.528226786725764,25.837198438385045
1047,104.87843347448013,22620.192757970253,1950.6690080711276,12028.073423606327,-0.0,521.9701804254499,183.8757577339715,1170.0128933174233,78.43254507317207,558.3975564539188,-0.0,24.256986803036998,5658.083262106866,0.0,171.36513529858496,2265.7656536043796,-0.0,98.51848902665942,230.3439199524626,55.427372237334886,29.56126519324527,25.866107044089613
1048,67.50966738895994,23456.0414717307,2018.0206146339754,11380.719226960804,-0.0,493.62571682609905,204.10636312254198,1198.3471794865095,80.98824201328097,537.7226373707515,-0.0,23.34675418225759,5611.462891270103,0.0,169.85458454072491,2580.632787658304,-0.0,112.14553668261415,242.49967112092034,57.36062701276008,30.592334406805378,26.768292605954702
1049,109.74731572309892,24158.967702622023,2079.557672991053,9678.565828390041,-0.0,419.6612322426423,392.944919669382,1640.771583586893,116.20452669619245,694.3161776694358,-0.0,30.132860268360925,5457.9163674154925,0.0,165.1310128231843,3001.9825332684104,-0.0,130.39562717050902,256.48351863155114,59.54510919844907,31.75739157250617,27.7877176259429
1050,279.53147116671397,24747.092790792005,2139.918672839314,6308.136042780954,-0.0,273.44572900634046,1625.581646570837,1998.666304354491,196.10874804914448,436.4409620711891,-0.0,18.930277886559566,5256.286094213779,0.0,158.93303497994222,3951.126694843628,-0.0,171.51727023539763,271.44462447011864,61.83873796841511,32.9806602498214,28.858077718593727
1051,972.7257881391239,14698.264768941974,1326.5252538255238,5189.217868361273,-0.0,224.89592521012722,3346.3267580929814,11.655014672684835,160.21876070730752,357.7164901161727,-0.0,15.507781864790182,4985.696039855233,0.0,150.66143221717235,4628.570269190096,-0.0,200.80601881149522,101.4840214297717,32.09259973802002,17.11605319361068,14.976546544409342
1052,1291.5481683098458,14535.788599838905,1338.7728842415434,5249.640698960758,-0.0,227.99779440203318,4082.4603922968718,0.0,194.9517068108392,278.9703170251523,-0.0,12.133838312650454,5306.27316850858,0.0,160.9094503042206,4502.6071581511105,-0.0,196.05713644553867,113.03246064214507,34.48328053813811,18.391082953673656,16.09219758446445
1053,2464.7809194434426,8686.567730559007,919.850546387362,5263.524905412013,-0.0,228.71748709924435,5663.124632476329,0.0,270.52741249802114,305.48461470056907,-0.0,13.295386905267444,5659.46642554545,0.0,171.7236016731862,4136.567538088301,-0.0,180.23413844951006,77.21709558473714,26.747432209758475,14.265297178537852,12.482135031220627
1054,2992.011559952173,8226.360655626671,919.0628347358991,4525.244753952869,-0.0,197.22297115176727,6299.7975556454885,0.0,301.56455542452596,178.33193706724364,-0.0,7.790955986857117,6088.84044482305,0.0,185.41133273562474,3441.9127114303237,-0.0,150.60174002069127,79.25359604966947,27.215674702144092,14.515026507810182,12.700648194333912
1055,4014.6000154132403,6201.2669911374405,817.3240195075102,4425.290035497042,-0.0,192.99005402880135,12747.894135677318,0.0,610.4121706370001,130.1306566946338,-0.0,5.6887688782890855,6605.818285504101,0.0,201.26297549146622,3007.8968149679536,-0.0,131.70465564854365,130.00734424870123,37.8545753373735,20.1891068465992,17.6654684907743
1056,4631.164449628774,5237.780891901288,778.7422004228404,4479.373970807994,-0.0,195.8078397685695,15992.40414071428,0.0,766.7838535459546,133.93867315337732,-0.0,5.876338300754049,7289.97567461919,0.0,222.7870544941035,1699.09870734255,-0.0,74.66609764194388,163.77675400724743,44.15446499151228,23.54904799547321,20.605416996039065
1057,5401.3764067432385,4580.067518880348,776.9816666648271,4502.760468636553,-0.0,197.0606770287453,16535.561105781973,0.0,793.3357104212934,132.068924455437,-0.0,5.80416436729191,8167.924687281191,0.0,249.96415998114875,518.9712953267239,-0.0,22.846567913991656,174.39707976008765,46.04324525941332,24.556397471687102,21.486847787726216
1058,6202.557880538357,4042.232506805872,787.5185008412493,4513.438937110071,-0.0,197.69001253454834,19671.943483413324,0.0,944.239668373643,135.59567083496285,-0.0,5.96467892085727,8795.676621654882,0.0,269.37498604964094,293.09542762219695,-0.0,12.9173545171268,232.0961780707584,55.7081128486915,29.71099351930213,25.997119329389378
1059,6993.214435657199,3576.6110576162114,803.6141083822423,4535.487532622528,-0.0,198.83308311074666,19453.215474587836,0.0,934.167457826249,132.82309934252302,-0.0,5.849843860630257,9288.920161048813,0.0,284.7548917100301,122.61092029593586,-0.0,5.4103534609917805,239.37267742939406,56.86645719334822,30.328777169785724,26.5376800235625
1060,7779.211683827836,3195.8092060641716,826.5319196044862,4548.135982168451,-0.0,199.51716055986776,22353.423252333934,0.0,1073.816007543177,136.6878035460671,-0.0,6.023772991572267,9737.383943545145,0.0,298.64665761483764,122.91978973622201,-0.0,5.427902419862,307.48477803711444,67.19787424493802,35.83886626396694,31.35900798097107
1061,6140.290037156258,5006.030320038347,868.2954774083619,4554.986122345428,-0.0,199.9592023040469,21872.58818563792,0.0,1051.0877401404352,134.95152821319252,-0.0,5.9529507737170855,10060.495491206153,0.0,308.7851664461633,296.0488192822031,-0.0,13.084998324164486,318.17604302997984,68.74663390675462,36.66487141693579,32.08176248981882
1062,6222.245557385145,6081.286862173565,967.3654119095943,4539.771757005204,-0.0,199.07631142470993,24215.733934116997,0.0,1163.0036876005354,180.46328779000402,-0.0,7.949601158787127,10012.323850652976,0.0,306.9779926585699,1612.6262220005442,-0.0,71.17601623909933,416.0803529605506,82.20998963981548,43.84532780790159,38.36466183191389
1063,3488.9412172632965,13727.408746996918,1438.1196502932214,4537.9870437914915,-0.0,198.96257468031848,14904.651254515713,0.0,715.7324482919008,167.38877300079383,-0.0,7.372291339720116,9745.622550187845,0.0,298.7586925290924,5445.277470077801,-0.0,240.25145644684505,389.99874833214017,78.73755586386154,41.99336312739282,36.74419273646872
1064,2694.1163722672172,18383.418266465713,1781.8379015661963,7572.730478385526,-0.0,330.6505577694034,11781.447818465445,0.0,564.4248966661202,341.37559021169363,-0.0,14.94561461376871,9474.896337024371,0.0,289.0438241409824,5653.705038129777,-0.0,247.89603426768102,465.62831146702246,88.61339446870194,47.26047704997438,41.35291741872758
1065,2063.983293273989,20118.432505600034,1884.0206290409806,9160.85670434309,-0.0,399.23309073467163,4776.473463752432,858.0428765105016,280.0014804536925,581.0740110627214,-0.0,25.382333400581732,9070.885731580687,0.0,276.1765233011246,5375.007552039142,-0.0,235.10566549708062,364.79837213898526,75.30810425187931,40.16432226766897,35.14378198421034
1066,1381.4493104345904,21722.92718559009,1970.406183658397,10332.266524251143,-0.0,449.5434458063067,2325.3701780018464,848.3084936460432,161.89039725053712,620.027210910872,-0.0,27.012966036935754,8129.2416496793185,0.0,246.914833467362,4655.161470178682,-0.0,203.08220565350433,321.7170110973818,69.25574480079214,36.93639722708917,32.319347573703
1067,1051.7068498033268,23290.522668266865,2078.8271291918486,12120.042545347016,-0.0,526.6607399776367,1624.889333519169,1116.9363742983826,144.25775237593132,632.5487057719857,-0.0,27.51832684125915,7347.130690817929,0.0,222.84407770176713,4185.769655855355,-0.0,182.31624551828938,343.33256871062025,72.32411407980585,38.57286084256311,33.75125323724273
1068,939.0763895631018,24773.414185446512,2195.3826570629376,12689.219928259536,-0.0,551.0051865277032,1308.7440850183127,2968.3586796674385,239.36415868582822,745.4724748370362,-0.0,32.40720798575477,6770.575886387466,0.0,205.20557266107957,3356.9425308996606,-0.0,146.0861758405836,409.64474440628055,81.36008224807041,43.392043865637554,37.96803838243286
1069,836.9067452893775,26375.339721661192,2321.7166452499996,10967.889035039776,-0.0,476.04651596343484,1622.0402272998992,4661.9517691733245,354.93561048327723,888.896667094343,-0.0,38.603761819512435,6156.031118447562,0.0,186.38939668210267,2907.4454524740186,-0.0,126.37993832247457,470.62097935897606,89.2457018998777,47.59770767993476,41.64799421994294
1070,607.5714786605031,27646.491872916384,2409.755010498492,12619.406987096345,-0.0,547.4176750626572,678.5700702558504,5101.235462388802,335.4913804840896,841.8730203899618,-0.0,36.52058441382826,5718.184102208963,0.0,172.92599808532577,2567.821333712743,-0.0,111.47756345964132,498.4963810780182,92.735879236526,49.45913559281387,43.276743643712145
1071,407.4063111262312,28506.97337106212,2465.5026656378295,11969.523270265063,-0.0,518.9501785795258,527.6931438539439,4074.9525485082177,267.0668914423454,552.3550111352348,-0.0,23.94721886192365,5507.068935379692,0.0,166.43263147876775,2239.471539528672,-0.0,97.1581931815112,456.25730426345336,87.420443914686,46.62423675449922,40.7962071601868
1072,287.54536361831225,29575.21236734067,2545.7583266163074,11316.656669486203,-0.0,490.33561329669675,487.0248941212164,3328.0410477038286,220.45207242711672,531.0984891219347,-0.0,23.01500786084368,5385.479083147086,0.0,162.66879367541839,2551.0146516445193,-0.0,110.61890223640174,450.92179376177484,86.73757406141193,46.26003949941969,40.47753456199224
1073,296.29970659104487,29810.798365145092,2564.1716153329476,9614.48369347258,-0.0,416.38714687517984,679.6233420156193,2712.029611098638,192.8912982388583,687.2404658804638,-0.0,29.77074009857385,5412.288158344,0.0,163.41108945946198,2968.432571686001,-0.0,128.67067198972364,427.7094451890908,83.73474099899015,44.65852853279475,39.07621246619541
1074,563.1576215772992,28632.882093255128,2480.9302435659433,6264.878360631561,-0.0,271.2424408418843,1794.035305941224,2318.138756859376,222.5011415358649,432.5474674659256,-0.0,18.732572080702294,5947.898939527757,0.0,179.52898199559337,3914.4831896531973,-0.0,169.63638759795037,393.1457421898942,79.16055645659058,42.21896344351497,36.941593013075604
1075,1433.3235212654322,16736.902784413058,1527.6406005091433,5162.373679940372,-0.0,223.53254461913966,3843.4566827155686,25.218640893345793,184.57124079441815,358.3916511607913,-0.0,15.521678216275399,6308.446676991913,0.0,190.41587743639502,4603.504424331712,-0.0,199.51522321949201,151.07584273271164,41.841104249942326,22.31525559996924,19.525848649973085
1076,1939.290223516911,16382.651870709822,1538.8717656691215,5238.386090728879,-0.0,227.38623106715087,4879.449569483182,0.0,232.90166620875783,275.76768941517867,-0.0,11.986528770573743,6876.985887054901,0.0,208.39808729985472,4491.398499771301,-0.0,195.45530643576382,173.33869386934165,45.85677063429238,24.456944338289272,21.399826296003113
1077,3190.6791080497505,10495.69433421872,1124.1974775237509,5257.381133685962,-0.0,228.38214303742126,6533.694581595126,0.0,312.0249559960626,304.3612545237483,-0.0,13.241293953220149,7377.8237385881575,0.0,223.77505173456137,4132.770983196354,-0.0,180.0190452299625,128.14743629727968,37.492672831231395,19.996092176656745,17.49658065457465
1078,4094.0796918908068,9955.615879149611,1143.839031634166,4512.9753489362065,-0.0,196.58486447211607,7574.192289306472,0.0,362.4111895781635,178.3181012806949,-0.0,7.784411417593258,8174.281281203153,0.0,248.74197239471764,3433.606463341263,-0.0,150.13980206990422,143.21307305455042,40.376459105549166,21.534111522959552,18.842347582589607
1079,5664.426892060259,7895.389981096874,1078.390733361153,4424.0904556671185,-0.0,192.8832720930887,16482.022474223802,0.0,789.0011984975121,132.33418573488152,-0.0,5.782320031521556,9084.801144471823,0.0,276.672194819921,3004.8596694045755,-0.0,131.52689981640293,273.8610179283939,62.205186916527616,33.17609968881473,29.029087227712882
1080,6613.845330135976,6835.863530882055,1055.882758253179,4478.11202319622,-0.0,195.7244558878617,21281.502102464656,0.0,1020.1948348940837,131.05485555216373,-0.0,5.748042044776486,10135.706512781075,0.0,309.67424452936956,1698.4884901907953,-0.0,74.62400543853539,375.57255712805966,76.78369746406334,40.9513053141671,35.832392149896236
1081,7585.864587022981,5963.273804332986,1050.4772908769257,4501.77497248825,-0.0,197.02137843008128,22287.668290775535,0.0,1069.2136668254643,135.1616398912554,-0.0,5.939285803185681,11195.505853528331,0.0,342.57885189719843,519.0441228487572,-0.0,22.8486116274272,408.5665525804505,81.21725881748515,43.315871369325414,37.90138744815973
1082,8539.255072760858,5187.49258490098,1051.6493491199828,4520.281003277529,-0.0,198.02228202957863,26116.03293174294,0.0,1253.541104539015,132.3010542646904,-0.0,5.819997231150096,12074.701535242884,0.0,369.80866186064304,293.2877287331732,-0.0,12.927135787708615,531.4447146179638,96.77841731298126,51.615155900256674,45.16326141272461
1083,9489.176509201221,4640.7507284393505,1072.445902077622,4543.808018104941,-0.0,199.26092005313578,26342.200485182806,0.0,1265.091351097875,136.59646615997073,-0.0,6.017253398386506,12816.087505963984,0.0,392.94208514377385,122.76240610699256,-0.0,5.418587939430312,567.0601533865741,101.05532614265294,53.89617394274823,47.1591521999047
1084,10679.910019229515,4184.917829782207,1117.8191508025252,4554.34519498824,-0.0,199.8733255759466,29665.209267730486,0.0,1425.251812180631,133.74171006197477,-0.0,5.895947488090087,13369.51778469188,0.0,410.1515989053538,123.1268244337657,-0.0,5.439335070257736,714.5685159179853,117.89689627817003,62.87834468169066,55.01855159647938
1085,9546.058464450136,6235.742960056795,1216.7589207034737,4567.934011256311,-0.0,200.6391716898726,29343.934934128123,0.0,1410.4233074181966,137.05822592420085,-0.0,6.04860841165228,13796.213056274606,0.0,423.5900324008996,296.6711245640341,-0.0,13.119535768902399,771.7139427427616,124.10159175850899,66.18751560453812,57.91407615397088
1086,9900.99597325835,7111.718853981403,1318.1214925673023,4559.118424698763,-0.0,200.09890501240338,32172.37571935166,0.0,1545.7320640570592,182.03214327826146,-0.0,8.025001218218286,13887.17861500346,0.0,426.0397240754454,1618.0236316819623,-0.0,71.47514949746002,972.8420513856394,144.82204549641227,77.23842426475322,67.58362123165907
1087,6090.376286626604,14588.694584764185,1699.395344246342,4558.025714958635,-0.0,200.06868182630114,20189.710595856803,0.0,970.0494240816524,165.0023274065109,-0.0,7.275244045032749,13857.36970704822,0.0,425.1723051051431,5470.67769267509,-0.0,241.6679851289255,782.8704470431134,125.29480176487664,66.82389427460086,58.47090749027576
1088,4367.873320153759,19588.898790500203,2007.2697733520304,7625.684461470781,-0.0,333.44571394689876,14352.276422189536,0.0,688.1322250516366,346.5821846280854,-0.0,15.198075760584578,13192.884266756735,0.0,403.01341255411506,5698.319733993417,-0.0,250.3209071076947,762.7068503880198,123.13406550228987,65.67150160122127,57.46256390106861
1089,3267.48108131572,21574.216638547205,2096.8211446760793,9207.067361729267,-0.0,401.63808018680857,5363.009107001568,1062.0788371680487,320.5110067460771,581.9213958325369,-0.0,25.443915188973644,11854.708515677527,0.0,361.24179975232386,5405.721226226406,-0.0,236.74216827044657,533.4360252718219,97.02001753697205,51.74400935305176,45.27600818392029
1090,2542.9598626545476,23179.932124046394,2178.865741646112,10364.61763469339,-0.0,451.20618679027154,3509.2764098077932,841.2763837349215,218.16927873788237,623.2554299227147,-0.0,27.165503496443314,10485.672016829882,0.0,318.61832117119053,4670.937844133789,-0.0,203.90123630659048,472.6175548547629,89.49793605609234,47.73223256324925,41.76570349284309
1091,2024.1863018289314,24598.85941748041,2260.599914758887,12161.946542172007,-0.0,528.7960610278041,2550.299216097036,1783.123214706691,228.342804552564,633.2458704892786,-0.0,27.565763663513795,9138.817714267407,0.0,277.3548079121602,4203.703702085918,-0.0,183.2432838493373,491.0359298129033,91.80830475272792,48.96442920145488,42.84387555127303
1092,1759.450053667795,25954.330609495097,2354.5161405422473,12729.940559086135,-0.0,553.0529080217257,1965.838871825759,4130.314971652941,340.1878345186378,747.8425527453197,-0.0,32.521010801693194,8075.528372300401,0.0,244.83686200055,3365.692685088164,-0.0,146.53115413473495,560.9484551230656,100.32790837503994,53.5082178000213,46.81969057501865
